image_id,source,alignment_score,authenticity_score,class_id
591,Sys_VAR_noref_3,2.15,1.85,585
592,User_VAR_500_1,3.75,2.0,585
592,User_VAR_500_2,0.0,1.0,585
592,User_VAR_500_3,0.0,2.0,585
592,Sys_VAR_noref_1,0.12,0.85,585
592,Sys_VAR_noref_2,1.82,1.15,585
592,Sys_VAR_noref_3,0.15,0.85,585
596,User_VAR_500_1,1.43,2.0,585
596,User_VAR_500_2,1.43,2.0,585
596,User_VAR_500_3,1.43,1.0,585
596,Sys_VAR_noref_1,1.15,0.85,585
596,Sys_VAR_noref_2,0.42,1.15,585
596,Sys_VAR_noref_3,1.85,1.2,585
597,User_VAR_500_1,0.0,1.0,585
597,User_VAR_500_2,0.0,1.0,585
597,User_VAR_500_3,0.0,1.0,585
597,Sys_VAR_noref_1,0.15,1.2,585
597,Sys_VAR_noref_2,0.15,1.2,585
597,Sys_VAR_noref_3,0.0,1.25,585
600,User_VAR_500_1,5.0,3.0,590
600,User_VAR_500_2,5.0,3.0,590
600,User_VAR_500_3,5.0,3.0,590
600,Sys_VAR_noref_1,4.85,3.2,590
600,Sys_VAR_noref_2,4.65,3.85,590
600,Sys_VAR_noref_3,4.15,1.85,590
601,User_VAR_500_1,3.0,3.0,590
601,User_VAR_500_2,3.0,3.0,590
601,User_VAR_500_3,5.0,3.0,590
601,Sys_VAR_noref_1,3.42,1.85,590
601,Sys_VAR_noref_2,4.65,2.85,590
601,Sys_VAR_noref_3,3.42,1.85,590
603,User_VAR_500_1,1.0,1.0,590
603,User_VAR_500_2,1.0,1.0,590
603,User_VAR_500_3,2.5,1.0,590
603,Sys_VAR_noref_1,0.85,0.92,590
603,Sys_VAR_noref_2,1.25,1.85,590
603,Sys_VAR_noref_3,1.25,1.8,590
607,User_VAR_500_1,4.0,2.0,590
607,User_VAR_500_2,4.0,2.0,590
607,User_VAR_500_3,4.0,2.0,590
607,Sys_VAR_noref_1,3.42,1.85,590
607,Sys_VAR_noref_2,2.85,1.75,590
607,Sys_VAR_noref_3,3.85,2.15,590
609,User_VAR_500_1,5.0,3.0,590
609,User_VAR_500_2,5.0,3.0,590
609,User_VAR_500_3,3.75,4.0,590
609,Sys_VAR_noref_1,4.12,2.85,590
609,Sys_VAR_noref_2,4.65,3.85,590
609,Sys_VAR_noref_3,4.65,3.85,590
610,User_VAR_500_1,0.0,1.0,605
610,User_VAR_500_2,0.0,2.0,605
610,User_VAR_500_3,0.0,1.0,605
610,Sys_VAR_noref_1,0.15,1.2,605
610,Sys_VAR_noref_2,0.15,1.2,605
610,Sys_VAR_noref_3,0.12,0.85,605
613,User_VAR_500_1,4.29,2.0,605
613,User_VAR_500_2,4.29,4.0,605
613,User_VAR_500_3,4.38,3.0,605
613,Sys_VAR_noref_1,4.12,2.35,605
613,Sys_VAR_noref_2,4.15,1.85,605
613,Sys_VAR_noref_3,4.65,3.75,605
614,User_VAR_500_1,4.38,3.0,605
614,User_VAR_500_2,4.29,3.0,605
614,User_VAR_500_3,4.29,3.0,605
614,Sys_VAR_noref_1,4.15,1.85,605
614,Sys_VAR_noref_2,4.25,1.85,605
614,Sys_VAR_noref_3,4.15,1.85,605
617,User_VAR_500_1,3.57,1.0,605
617,User_VAR_500_2,4.29,2.0,605
617,User_VAR_500_3,3.75,3.0,605
617,Sys_VAR_noref_1,3.82,2.15,605
617,Sys_VAR_noref_2,3.42,1.85,605
617,Sys_VAR_noref_3,3.42,2.18,605
619,User_VAR_500_1,1.88,3.0,605
619,User_VAR_500_2,1.88,3.0,605
619,User_VAR_500_3,1.88,1.0,605
619,Sys_VAR_noref_1,1.25,2.85,605
619,Sys_VAR_noref_2,1.25,0.85,605
619,Sys_VAR_noref_3,1.25,2.85,605
621,User_VAR_500_1,4.17,4.0,606
621,User_VAR_500_2,4.44,4.0,606
621,User_VAR_500_3,4.44,3.0,606
621,Sys_VAR_noref_1,4.12,2.85,606
621,Sys_VAR_noref_2,3.85,2.15,606
621,Sys_VAR_noref_3,1.85,0.92,606
622,User_VAR_500_1,5.0,4.0,606
622,User_VAR_500_2,4.44,4.0,606
622,User_VAR_500_3,5.0,2.0,606
622,Sys_VAR_noref_1,4.65,2.85,606
622,Sys_VAR_noref_2,4.15,2.35,606
622,Sys_VAR_noref_3,3.85,1.75,606
625,User_VAR_500_1,0.0,1.0,606
625,User_VAR_500_2,0.0,1.0,606
625,User_VAR_500_3,0.0,1.0,606
625,Sys_VAR_noref_1,0.0,1.25,606
625,Sys_VAR_noref_2,0.0,0.0,606
625,Sys_VAR_noref_3,0.15,1.2,606
626,User_VAR_500_1,5.0,2.0,606
626,User_VAR_500_2,5.0,4.0,606
626,User_VAR_500_3,5.0,4.0,606
626,Sys_VAR_noref_1,4.85,3.72,606
626,Sys_VAR_noref_2,4.65,2.35,606
626,Sys_VAR_noref_3,4.85,2.15,606
628,User_VAR_500_1,4.44,4.0,606
628,User_VAR_500_2,5.0,3.0,606
628,User_VAR_500_3,5.0,3.0,606
628,Sys_VAR_noref_1,4.65,2.85,606
628,Sys_VAR_noref_2,4.15,2.85,606
628,Sys_VAR_noref_3,4.65,3.85,606
631,User_VAR_500_1,3.75,4.0,626
631,User_VAR_500_2,5.0,4.0,626
631,User_VAR_500_3,3.75,4.0,626
631,Sys_VAR_noref_1,4.65,2.85,626
631,Sys_VAR_noref_2,4.12,1.85,626
631,Sys_VAR_noref_3,4.12,2.85,626
633,User_VAR_500_1,1.88,3.0,626
633,User_VAR_500_2,3.12,3.0,626
633,User_VAR_500_3,5.0,3.0,626
633,Sys_VAR_noref_1,2.15,1.2,626
633,Sys_VAR_noref_2,4.85,3.2,626
633,Sys_VAR_noref_3,4.72,3.85,626
634,User_VAR_500_1,4.38,2.0,626
634,User_VAR_500_2,5.0,2.0,626
634,User_VAR_500_3,5.0,2.0,626
634,Sys_VAR_noref_1,4.85,1.2,626
634,Sys_VAR_noref_2,4.15,1.85,626
634,Sys_VAR_noref_3,4.15,1.85,626
635,User_VAR_500_1,5.0,2.0,626
635,User_VAR_500_2,0.62,2.0,626
635,User_VAR_500_3,5.0,2.0,626
635,Sys_VAR_noref_1,3.42,2.15,626
635,Sys_VAR_noref_2,3.45,2.85,626
635,Sys_VAR_noref_3,1.85,1.2,626
638,User_VAR_500_1,0.0,2.0,626
638,User_VAR_500_2,0.0,2.0,626
638,User_VAR_500_3,0.0,2.0,626
638,Sys_VAR_noref_1,0.15,1.85,626
638,Sys_VAR_noref_2,1.85,1.42,626
638,Sys_VAR_noref_3,1.85,1.2,626
640,User_VAR_500_1,5.0,3.0,632
640,User_VAR_500_2,5.0,3.0,632
640,User_VAR_500_3,5.0,3.0,632
640,Sys_VAR_noref_1,4.65,2.15,632
640,Sys_VAR_noref_2,4.65,2.15,632
640,Sys_VAR_noref_3,4.12,1.85,632
644,User_VAR_500_1,0.71,2.0,632
644,User_VAR_500_2,0.71,2.0,632
644,User_VAR_500_3,2.86,1.0,632
644,Sys_VAR_noref_1,1.85,1.2,632
644,Sys_VAR_noref_2,4.12,1.85,632
644,Sys_VAR_noref_3,2.85,1.42,632
645,User_VAR_500_1,4.38,4.0,632
645,User_VAR_500_2,4.38,4.0,632
645,User_VAR_500_3,4.38,3.0,632
645,Sys_VAR_noref_1,4.65,3.85,632
645,Sys_VAR_noref_2,4.15,2.85,632
645,Sys_VAR_noref_3,4.85,3.72,632
646,User_VAR_500_1,4.38,2.0,632
646,User_VAR_500_2,4.38,3.0,632
646,User_VAR_500_3,4.38,3.0,632
646,Sys_VAR_noref_1,4.85,3.72,632
646,Sys_VAR_noref_2,4.85,3.65,632
646,Sys_VAR_noref_3,4.85,3.72,632
647,User_VAR_500_1,4.38,2.0,632
647,User_VAR_500_2,4.38,4.0,632
647,User_VAR_500_3,5.0,4.0,632
647,Sys_VAR_noref_1,4.12,3.85,632
647,Sys_VAR_noref_2,3.85,2.15,632
647,Sys_VAR_noref_3,4.12,2.35,632
650,User_VAR_500_1,4.38,1.0,633
650,User_VAR_500_2,1.67,1.0,633
650,User_VAR_500_3,1.25,1.0,633
650,Sys_VAR_noref_1,1.85,0.92,633
650,Sys_VAR_noref_2,1.25,0.85,633
650,Sys_VAR_noref_3,1.85,0.92,633
651,User_VAR_500_1,3.33,2.0,633
651,User_VAR_500_2,5.0,2.0,633
651,User_VAR_500_3,3.33,3.0,633
651,Sys_VAR_noref_1,2.85,3.1,633
651,Sys_VAR_noref_2,3.82,2.15,633
651,Sys_VAR_noref_3,2.85,1.42,633
654,User_VAR_500_1,3.75,2.0,633
654,User_VAR_500_2,5.0,2.0,633
654,User_VAR_500_3,5.0,2.0,633
654,Sys_VAR_noref_1,4.25,1.85,633
654,Sys_VAR_noref_2,3.85,1.92,633
654,Sys_VAR_noref_3,4.85,1.2,633
657,User_VAR_500_1,3.33,4.0,633
657,User_VAR_500_2,3.89,2.0,633
657,User_VAR_500_3,3.33,2.0,633
657,Sys_VAR_noref_1,3.15,1.85,633
657,Sys_VAR_noref_2,3.12,1.45,633
657,Sys_VAR_noref_3,4.12,3.68,633
659,User_VAR_500_1,4.38,4.0,633
659,User_VAR_500_2,5.0,4.0,633
659,User_VAR_500_3,4.38,4.0,633
659,Sys_VAR_noref_1,4.85,4.2,633
659,Sys_VAR_noref_2,4.65,3.85,633
659,Sys_VAR_noref_3,4.85,4.2,633
661,User_VAR_500_1,3.12,2.0,634
661,User_VAR_500_2,3.12,2.0,634
661,User_VAR_500_3,3.12,2.0,634
661,Sys_VAR_noref_1,3.12,1.85,634
661,Sys_VAR_noref_2,3.85,2.65,634
661,Sys_VAR_noref_3,3.25,2.15,634
662,User_VAR_500_1,2.14,2.0,634
662,User_VAR_500_2,5.0,2.0,634
662,User_VAR_500_3,5.0,2.0,634
662,Sys_VAR_noref_1,3.85,3.62,634
662,Sys_VAR_noref_2,4.65,3.85,634
662,Sys_VAR_noref_3,3.85,2.65,634
663,User_VAR_500_1,0.0,2.0,634
663,User_VAR_500_2,0.0,2.0,634
663,User_VAR_500_3,0.0,2.0,634
663,Sys_VAR_noref_1,4.85,3.6,634
663,Sys_VAR_noref_2,1.85,3.2,634
663,Sys_VAR_noref_3,2.85,2.4,634
664,User_VAR_500_1,5.0,4.0,634
664,User_VAR_500_2,2.5,2.0,634
664,User_VAR_500_3,1.11,2.0,634
664,Sys_VAR_noref_1,1.85,1.42,634
664,Sys_VAR_noref_2,4.15,3.82,634
664,Sys_VAR_noref_3,2.85,2.1,634
668,User_VAR_500_1,3.75,3.0,634
668,User_VAR_500_2,3.0,3.0,634
668,User_VAR_500_3,3.75,3.0,634
668,Sys_VAR_noref_1,2.85,2.6,634
668,Sys_VAR_noref_2,3.85,2.15,634
668,Sys_VAR_noref_3,3.45,2.85,634
671,User_VAR_500_1,5.0,3.0,645
671,User_VAR_500_2,3.33,3.0,645
671,User_VAR_500_3,2.5,3.0,645
671,Sys_VAR_noref_1,3.45,3.82,645
671,Sys_VAR_noref_2,4.15,3.85,645
671,Sys_VAR_noref_3,4.15,3.85,645
672,User_VAR_500_1,4.29,3.0,645
672,User_VAR_500_2,4.38,2.0,645
672,User_VAR_500_3,4.29,4.0,645
672,Sys_VAR_noref_1,4.12,2.35,645
672,Sys_VAR_noref_2,4.15,3.85,645
672,Sys_VAR_noref_3,3.65,2.85,645
673,User_VAR_500_1,4.38,3.0,645
673,User_VAR_500_2,4.38,3.0,645
673,User_VAR_500_3,5.0,2.0,645
673,Sys_VAR_noref_1,4.65,2.85,645
673,Sys_VAR_noref_2,4.12,2.35,645
673,Sys_VAR_noref_3,4.12,2.85,645
675,User_VAR_500_1,5.0,2.0,645
675,User_VAR_500_2,5.0,2.0,645
675,User_VAR_500_3,5.0,3.0,645
675,Sys_VAR_noref_1,4.12,2.85,645
675,Sys_VAR_noref_2,4.12,2.85,645
675,Sys_VAR_noref_3,3.85,2.15,645
679,User_VAR_500_1,5.0,2.0,645
679,User_VAR_500_2,5.0,2.0,645
679,User_VAR_500_3,5.0,2.0,645
679,Sys_VAR_noref_1,4.65,1.82,645
679,Sys_VAR_noref_2,4.12,2.85,645
679,Sys_VAR_noref_3,4.15,2.85,645
684,User_VAR_500_1,4.38,4.0,654
684,User_VAR_500_2,5.0,2.0,654
684,User_VAR_500_3,4.38,2.0,654
684,Sys_VAR_noref_1,4.65,2.85,654
684,Sys_VAR_noref_2,4.85,3.2,654
684,Sys_VAR_noref_3,4.65,3.2,654
685,User_VAR_500_1,5.0,3.0,654
685,User_VAR_500_2,5.0,3.0,654
685,User_VAR_500_3,4.38,3.0,654
685,Sys_VAR_noref_1,4.65,2.35,654
685,Sys_VAR_noref_2,4.65,2.85,654
685,Sys_VAR_noref_3,4.65,1.85,654
687,User_VAR_500_1,5.0,3.0,654
687,User_VAR_500_2,5.0,2.0,654
687,User_VAR_500_3,5.0,3.0,654
687,Sys_VAR_noref_1,4.65,2.15,654
687,Sys_VAR_noref_2,4.65,1.85,654
687,Sys_VAR_noref_3,4.85,2.15,654
688,User_VAR_500_1,5.0,5.0,654
688,User_VAR_500_2,5.0,4.0,654
688,User_VAR_500_3,5.0,5.0,654
688,Sys_VAR_noref_1,4.65,4.2,654
688,Sys_VAR_noref_2,4.85,3.6,654
688,Sys_VAR_noref_3,4.85,3.92,654
689,User_VAR_500_1,5.0,4.0,654
689,User_VAR_500_2,5.0,3.0,654
689,User_VAR_500_3,5.0,4.0,654
689,Sys_VAR_noref_1,4.65,1.82,654
689,Sys_VAR_noref_2,4.35,2.15,654
689,Sys_VAR_noref_3,4.65,2.35,654
690,User_VAR_500_1,2.86,2.0,679
690,User_VAR_500_2,2.14,3.0,679
690,User_VAR_500_3,2.14,2.0,679
690,Sys_VAR_noref_1,2.85,1.2,679
690,Sys_VAR_noref_2,1.85,2.4,679
690,Sys_VAR_noref_3,2.15,1.85,679
694,User_VAR_500_1,4.29,3.0,679
694,User_VAR_500_2,4.29,5.0,679
694,User_VAR_500_3,4.29,3.0,679
694,Sys_VAR_noref_1,4.12,2.85,679
694,Sys_VAR_noref_2,4.92,4.98,679
694,Sys_VAR_noref_3,4.92,4.98,679
695,User_VAR_500_1,3.75,4.0,679
695,User_VAR_500_2,3.75,4.0,679
695,User_VAR_500_3,3.75,4.0,679
695,Sys_VAR_noref_1,4.12,2.35,679
695,Sys_VAR_noref_2,4.13,1.9,679
695,Sys_VAR_noref_3,4.12,2.35,679
698,User_VAR_500_1,3.12,4.0,679
698,User_VAR_500_2,3.12,4.0,679
698,User_VAR_500_3,3.12,3.0,679
698,Sys_VAR_noref_1,3.45,1.85,679
698,Sys_VAR_noref_2,4.15,2.85,679
698,Sys_VAR_noref_3,4.12,3.65,679
699,User_VAR_500_1,1.88,4.0,679
699,User_VAR_500_2,2.5,4.0,679
699,User_VAR_500_3,2.5,4.0,679
699,Sys_VAR_noref_1,4.12,3.65,679
699,Sys_VAR_noref_2,4.12,3.65,679
699,Sys_VAR_noref_3,3.65,2.85,679
700,User_VAR_500_1,5.0,5.0,687
700,User_VAR_500_2,5.0,5.0,687
700,User_VAR_500_3,5.0,4.0,687
700,Sys_VAR_noref_1,4.85,4.92,687
700,Sys_VAR_noref_2,4.65,3.85,687
700,Sys_VAR_noref_3,4.25,4.85,687
701,User_VAR_500_1,5.0,4.0,687
701,User_VAR_500_2,5.0,4.0,687
701,User_VAR_500_3,5.0,4.0,687
701,Sys_VAR_noref_1,4.85,3.2,687
701,Sys_VAR_noref_2,4.35,3.85,687
701,Sys_VAR_noref_3,4.85,4.2,687
702,User_VAR_500_1,5.0,4.0,687
702,User_VAR_500_2,5.0,3.0,687
702,User_VAR_500_3,5.0,4.0,687
702,Sys_VAR_noref_1,4.68,2.35,687
702,Sys_VAR_noref_2,4.12,2.38,687
702,Sys_VAR_noref_3,4.35,3.82,687
704,User_VAR_500_1,5.0,4.0,687
704,User_VAR_500_2,5.0,4.0,687
704,User_VAR_500_3,5.0,4.0,687
704,Sys_VAR_noref_1,4.85,2.35,687
704,Sys_VAR_noref_2,4.65,2.85,687
704,Sys_VAR_noref_3,4.12,2.85,687
705,User_VAR_500_1,5.0,3.0,687
705,User_VAR_500_2,3.75,5.0,687
705,User_VAR_500_3,5.0,5.0,687
705,Sys_VAR_noref_1,3.85,4.2,687
705,Sys_VAR_noref_2,4.25,4.85,687
705,Sys_VAR_noref_3,4.85,4.92,687
712,User_VAR_500_1,5.0,4.0,730
712,User_VAR_500_2,0.0,4.0,730
712,User_VAR_500_3,5.0,4.0,730
712,Sys_VAR_noref_1,4.85,3.72,730
712,Sys_VAR_noref_2,4.35,2.65,730
712,Sys_VAR_noref_3,4.72,3.85,730
714,User_VAR_500_1,2.78,1.0,730
714,User_VAR_500_2,2.78,1.0,730
714,User_VAR_500_3,2.78,1.0,730
714,Sys_VAR_noref_1,2.85,1.42,730
714,Sys_VAR_noref_2,2.85,1.2,730
714,Sys_VAR_noref_3,1.85,1.2,730
717,User_VAR_500_1,0.0,1.0,730
717,User_VAR_500_2,0.0,0.0,730
717,User_VAR_500_3,0.0,1.0,730
717,Sys_VAR_noref_1,0.15,0.25,730
717,Sys_VAR_noref_2,0.12,0.85,730
717,Sys_VAR_noref_3,0.0,0.0,730
718,User_VAR_500_1,3.33,2.0,730
718,User_VAR_500_2,3.33,2.0,730
718,User_VAR_500_3,2.5,2.0,730
718,Sys_VAR_noref_1,4.85,4.2,730
718,Sys_VAR_noref_2,3.45,1.82,730
718,Sys_VAR_noref_3,4.12,1.85,730
719,User_VAR_500_1,3.33,2.0,730
719,User_VAR_500_2,3.33,2.0,730
719,User_VAR_500_3,3.33,2.0,730
719,Sys_VAR_noref_1,3.85,1.65,730
719,Sys_VAR_noref_2,3.65,2.15,730
719,Sys_VAR_noref_3,4.12,1.85,730
723,User_VAR_500_1,5.0,2.0,743
723,User_VAR_500_2,3.75,4.0,743
723,User_VAR_500_3,5.0,2.0,743
723,Sys_VAR_noref_1,4.82,1.65,743
723,Sys_VAR_noref_2,4.85,1.92,743
723,Sys_VAR_noref_3,4.12,2.85,743
725,User_VAR_500_1,5.0,3.0,743
725,User_VAR_500_2,5.0,3.0,743
725,User_VAR_500_3,5.0,3.0,743
725,Sys_VAR_noref_1,3.82,1.75,743
725,Sys_VAR_noref_2,3.85,2.15,743
725,Sys_VAR_noref_3,3.42,2.85,743
726,User_VAR_500_1,5.0,4.0,743
726,User_VAR_500_2,5.0,4.0,743
726,User_VAR_500_3,5.0,4.0,743
726,Sys_VAR_noref_1,4.85,4.2,743
726,Sys_VAR_noref_2,4.85,3.72,743
726,Sys_VAR_noref_3,4.85,3.6,743
728,User_VAR_500_1,5.0,3.0,743
728,User_VAR_500_2,3.33,3.0,743
728,User_VAR_500_3,3.33,3.0,743
728,Sys_VAR_noref_1,3.85,1.92,743
728,Sys_VAR_noref_2,3.82,1.47,743
728,Sys_VAR_noref_3,3.85,1.65,743
729,User_VAR_500_1,5.0,4.0,743
729,User_VAR_500_2,5.0,4.0,743
729,User_VAR_500_3,5.0,4.0,743
729,Sys_VAR_noref_1,4.85,4.2,743
729,Sys_VAR_noref_2,4.85,4.2,743
729,Sys_VAR_noref_3,4.85,3.6,743
730,User_VAR_500_1,5.0,2.0,746
730,User_VAR_500_2,5.0,3.0,746
730,User_VAR_500_3,5.0,3.0,746
730,Sys_VAR_noref_1,4.85,1.2,746
730,Sys_VAR_noref_2,4.15,2.85,746
730,Sys_VAR_noref_3,4.12,2.85,746
732,User_VAR_500_1,5.0,4.0,746
732,User_VAR_500_2,5.0,4.0,746
732,User_VAR_500_3,4.29,4.0,746
732,Sys_VAR_noref_1,4.12,2.85,746
732,Sys_VAR_noref_2,4.65,3.85,746
732,Sys_VAR_noref_3,4.12,3.85,746
734,User_VAR_500_1,4.29,4.0,746
734,User_VAR_500_2,4.29,1.0,746
734,User_VAR_500_3,4.29,1.0,746
734,Sys_VAR_noref_1,3.65,1.85,746
734,Sys_VAR_noref_2,3.85,1.2,746
734,Sys_VAR_noref_3,3.85,1.2,746
737,User_VAR_500_1,0.62,1.0,746
737,User_VAR_500_2,1.25,1.0,746
737,User_VAR_500_3,5.0,1.0,746
737,Sys_VAR_noref_1,1.85,1.2,746
737,Sys_VAR_noref_2,1.25,4.85,746
737,Sys_VAR_noref_3,1.25,0.85,746
738,User_VAR_500_1,5.0,2.0,746
738,User_VAR_500_2,5.0,2.0,746
738,User_VAR_500_3,5.0,2.0,746
738,Sys_VAR_noref_1,0.85,1.92,746
738,Sys_VAR_noref_2,1.25,2.85,746
738,Sys_VAR_noref_3,0.15,1.25,746
740,User_VAR_500_1,4.38,3.0,755
740,User_VAR_500_2,4.38,3.0,755
740,User_VAR_500_3,5.0,3.0,755
740,Sys_VAR_noref_1,4.62,2.85,755
740,Sys_VAR_noref_2,4.68,1.82,755
740,Sys_VAR_noref_3,4.12,2.85,755
741,User_VAR_500_1,5.0,4.0,755
741,User_VAR_500_2,5.0,2.0,755
741,User_VAR_500_3,5.0,2.0,755
741,Sys_VAR_noref_1,4.12,2.85,755
741,Sys_VAR_noref_2,4.12,2.85,755
741,Sys_VAR_noref_3,4.12,2.35,755
744,User_VAR_500_1,5.0,3.0,755
744,User_VAR_500_2,0.0,4.0,755
744,User_VAR_500_3,5.0,3.0,755
744,Sys_VAR_noref_1,4.62,3.85,755
744,Sys_VAR_noref_2,4.65,2.35,755
744,Sys_VAR_noref_3,4.62,3.15,755
746,User_VAR_500_1,5.0,3.0,755
746,User_VAR_500_2,5.0,4.0,755
746,User_VAR_500_3,5.0,4.0,755
746,Sys_VAR_noref_1,4.12,2.85,755
746,Sys_VAR_noref_2,4.12,2.85,755
746,Sys_VAR_noref_3,4.15,2.85,755
748,User_VAR_500_1,3.33,4.0,755
748,User_VAR_500_2,4.38,3.0,755
748,User_VAR_500_3,3.75,3.0,755
748,Sys_VAR_noref_1,3.42,4.15,755
748,Sys_VAR_noref_2,2.15,2.85,755
748,Sys_VAR_noref_3,2.85,3.6,755
751,User_VAR_500_1,5.0,4.0,756
751,User_VAR_500_2,5.0,4.0,756
751,User_VAR_500_3,5.0,4.0,756
751,Sys_VAR_noref_1,4.35,2.15,756
751,Sys_VAR_noref_2,4.65,3.85,756
751,Sys_VAR_noref_3,4.15,2.35,756
752,User_VAR_500_1,4.44,4.0,756
752,User_VAR_500_2,3.33,3.0,756
752,User_VAR_500_3,3.57,4.0,756
752,Sys_VAR_noref_1,5.0,5.0,756
752,Sys_VAR_noref_2,4.15,1.85,756
752,Sys_VAR_noref_3,4.85,3.2,756
754,User_VAR_500_1,5.0,2.0,756
754,User_VAR_500_2,3.0,2.0,756
754,User_VAR_500_3,5.0,1.0,756
754,Sys_VAR_noref_1,4.12,2.85,756
754,Sys_VAR_noref_2,4.12,1.85,756
754,Sys_VAR_noref_3,4.12,1.85,756
755,User_VAR_500_1,4.29,3.0,756
755,User_VAR_500_2,4.29,3.0,756
755,User_VAR_500_3,4.29,2.0,756
755,Sys_VAR_noref_1,4.15,2.85,756
755,Sys_VAR_noref_2,3.82,1.9,756
755,Sys_VAR_noref_3,3.42,1.85,756
759,User_VAR_500_1,5.0,4.0,756
759,User_VAR_500_2,5.0,3.0,756
759,User_VAR_500_3,5.0,3.0,756
759,Sys_VAR_noref_1,4.12,2.85,756
759,Sys_VAR_noref_2,4.35,2.85,756
759,Sys_VAR_noref_3,3.45,2.85,756
760,User_VAR_500_1,4.38,4.0,806
760,User_VAR_500_2,4.38,4.0,806
760,User_VAR_500_3,5.0,4.0,806
760,Sys_VAR_noref_1,4.65,3.85,806
760,Sys_VAR_noref_2,4.25,2.35,806
760,Sys_VAR_noref_3,4.25,3.85,806
764,User_VAR_500_1,5.0,5.0,806
764,User_VAR_500_2,5.0,5.0,806
764,User_VAR_500_3,5.0,5.0,806
764,Sys_VAR_noref_1,4.92,4.98,806
764,Sys_VAR_noref_2,4.62,3.85,806
764,Sys_VAR_noref_3,5.0,5.0,806
766,User_VAR_500_1,4.38,4.0,806
766,User_VAR_500_2,4.29,4.0,806
766,User_VAR_500_3,4.29,4.0,806
766,Sys_VAR_noref_1,4.62,3.85,806
766,Sys_VAR_noref_2,4.65,3.85,806
766,Sys_VAR_noref_3,4.12,3.85,806
767,User_VAR_500_1,4.38,4.0,806
767,User_VAR_500_2,4.38,4.0,806
767,User_VAR_500_3,4.38,4.0,806
767,Sys_VAR_noref_1,4.35,4.12,806
767,Sys_VAR_noref_2,3.42,2.15,806
767,Sys_VAR_noref_3,4.15,3.85,806
768,User_VAR_500_1,5.0,4.0,806
768,User_VAR_500_2,5.0,4.0,806
768,User_VAR_500_3,5.0,4.0,806
768,Sys_VAR_noref_1,4.85,3.2,806
768,Sys_VAR_noref_2,4.85,4.2,806
768,Sys_VAR_noref_3,4.85,3.65,806
770,User_VAR_500_1,3.75,3.0,810
770,User_VAR_500_2,4.38,3.0,810
770,User_VAR_500_3,3.75,4.0,810
770,Sys_VAR_noref_1,2.85,1.65,810
770,Sys_VAR_noref_2,3.15,1.85,810
770,Sys_VAR_noref_3,4.15,1.85,810
771,User_VAR_500_1,5.0,4.0,810
771,User_VAR_500_2,5.0,3.0,810
771,User_VAR_500_3,5.0,4.0,810
771,Sys_VAR_noref_1,4.95,4.6,810
771,Sys_VAR_noref_2,4.25,4.65,810
771,Sys_VAR_noref_3,4.95,4.85,810
772,User_VAR_500_1,3.75,3.0,810
772,User_VAR_500_2,3.75,3.0,810
772,User_VAR_500_3,1.88,3.0,810
772,Sys_VAR_noref_1,1.85,1.2,810
772,Sys_VAR_noref_2,1.85,1.2,810
772,Sys_VAR_noref_3,1.85,4.2,810
774,User_VAR_500_1,3.75,3.0,810
774,User_VAR_500_2,3.75,2.0,810
774,User_VAR_500_3,3.75,2.0,810
774,Sys_VAR_noref_1,4.15,1.85,810
774,Sys_VAR_noref_2,4.12,1.85,810
774,Sys_VAR_noref_3,4.85,3.75,810
779,User_VAR_500_1,4.38,5.0,810
779,User_VAR_500_2,5.0,5.0,810
779,User_VAR_500_3,4.38,5.0,810
779,Sys_VAR_noref_1,4.65,3.85,810
779,Sys_VAR_noref_2,4.85,3.2,810
779,Sys_VAR_noref_3,4.92,4.85,810
781,User_VAR_500_1,5.0,3.0,819
781,User_VAR_500_2,5.0,2.0,819
781,User_VAR_500_3,5.0,3.0,819
781,Sys_VAR_noref_1,4.12,1.85,819
781,Sys_VAR_noref_2,4.85,1.65,819
781,Sys_VAR_noref_3,4.12,1.85,819
782,User_VAR_500_1,5.0,2.0,819
782,User_VAR_500_2,5.0,2.0,819
782,User_VAR_500_3,5.0,2.0,819
782,Sys_VAR_noref_1,4.12,2.85,819
782,Sys_VAR_noref_2,3.85,1.65,819
782,Sys_VAR_noref_3,3.85,2.15,819
783,User_VAR_500_1,0.0,2.0,819
783,User_VAR_500_2,0.0,2.0,819
783,User_VAR_500_3,0.0,2.0,819
783,Sys_VAR_noref_1,4.85,2.15,819
783,Sys_VAR_noref_2,1.85,1.42,819
783,Sys_VAR_noref_3,1.85,2.4,819
785,User_VAR_500_1,4.17,2.0,819
785,User_VAR_500_2,4.17,3.0,819
785,User_VAR_500_3,4.17,3.0,819
785,Sys_VAR_noref_1,3.82,1.47,819
785,Sys_VAR_noref_2,4.82,1.65,819
785,Sys_VAR_noref_3,4.12,2.85,819
788,User_VAR_500_1,5.0,3.0,819
788,User_VAR_500_2,5.0,3.0,819
788,User_VAR_500_3,5.0,3.0,819
788,Sys_VAR_noref_1,4.65,3.85,819
788,Sys_VAR_noref_2,4.12,3.65,819
788,Sys_VAR_noref_3,3.82,2.15,819
790,User_VAR_500_1,0.71,2.0,836
790,User_VAR_500_2,0.83,3.0,836
790,User_VAR_500_3,0.0,3.0,836
790,Sys_VAR_noref_1,0.0,1.85,836
790,Sys_VAR_noref_2,1.25,2.85,836
