image_id,source,alignment_score,artifact_score,class_id
570,Sys_VAR_ref_500_1,4.85,3.6,567
570,Sys_VAR_ref_500_2,4.65,3.2,567
570,Sys_VAR_ref_500_3,4.85,3.62,567
570,User_VAR_500_1,4.17,2.0,567
570,User_VAR_500_2,4.17,4.0,567
570,User_VAR_500_3,4.17,4.0,567
572,Sys_VAR_ref_500_1,2.15,1.85,567
572,Sys_VAR_ref_500_2,2.85,1.42,567
572,Sys_VAR_ref_500_3,3.85,2.1,567
572,User_VAR_500_1,5.0,2.0,567
572,User_VAR_500_2,3.12,2.0,567
572,User_VAR_500_3,5.0,2.0,567
573,Sys_VAR_ref_500_1,2.15,1.2,567
573,Sys_VAR_ref_500_2,2.85,2.6,567
573,Sys_VAR_ref_500_3,2.85,2.1,567
573,User_VAR_500_1,3.75,3.0,567
573,User_VAR_500_2,3.12,2.0,567
573,User_VAR_500_3,3.12,2.0,567
575,Sys_VAR_ref_500_1,4.85,4.2,567
575,Sys_VAR_ref_500_2,4.82,3.65,567
575,Sys_VAR_ref_500_3,4.82,4.65,567
575,User_VAR_500_1,5.0,4.0,567
575,User_VAR_500_2,5.0,4.0,567
575,User_VAR_500_3,5.0,4.0,567
578,Sys_VAR_ref_500_1,3.82,1.47,567
578,Sys_VAR_ref_500_2,4.85,1.2,567
578,Sys_VAR_ref_500_3,3.85,1.65,567
578,User_VAR_500_1,5.0,2.0,567
578,User_VAR_500_2,5.0,2.0,567
578,User_VAR_500_3,5.0,1.0,567
580,Sys_VAR_ref_500_1,4.85,3.2,575
580,Sys_VAR_ref_500_2,4.65,2.85,575
580,Sys_VAR_ref_500_3,4.85,2.35,575
580,User_VAR_500_1,5.0,2.0,575
580,User_VAR_500_2,5.0,3.0,575
580,User_VAR_500_3,5.0,2.0,575
584,Sys_VAR_ref_500_1,4.65,2.85,575
584,Sys_VAR_ref_500_2,4.85,2.15,575
584,Sys_VAR_ref_500_3,4.85,3.62,575
584,User_VAR_500_1,5.0,4.0,575
584,User_VAR_500_2,5.0,4.0,575
584,User_VAR_500_3,5.0,4.0,575
586,Sys_VAR_ref_500_1,4.25,2.85,575
586,Sys_VAR_ref_500_2,4.65,2.85,575
586,Sys_VAR_ref_500_3,4.85,3.2,575
586,User_VAR_500_1,4.38,3.0,575
586,User_VAR_500_2,4.38,3.0,575
586,User_VAR_500_3,4.38,4.0,575
587,Sys_VAR_ref_500_1,4.85,1.5,575
587,Sys_VAR_ref_500_2,4.12,1.5,575
587,Sys_VAR_ref_500_3,4.65,1.5,575
587,User_VAR_500_1,5.0,3.0,575
587,User_VAR_500_2,5.0,2.0,575
587,User_VAR_500_3,5.0,3.0,575
589,Sys_VAR_ref_500_1,4.25,1.5,575
589,Sys_VAR_ref_500_2,4.12,1.5,575
589,Sys_VAR_ref_500_3,4.85,1.5,575
589,User_VAR_500_1,5.0,2.0,575
589,User_VAR_500_2,5.0,2.0,575
589,User_VAR_500_3,5.0,2.0,575
590,Sys_VAR_ref_500_1,4.15,3.82,585
590,Sys_VAR_ref_500_2,4.12,2.0,585
590,Sys_VAR_ref_500_3,4.85,4.62,585
590,User_VAR_500_1,5.0,2.0,585
590,User_VAR_500_2,5.0,3.0,585
590,User_VAR_500_3,5.0,2.0,585
591,Sys_VAR_ref_500_1,2.15,1.85,585
591,Sys_VAR_ref_500_2,0.85,1.2,585
591,Sys_VAR_ref_500_3,1.25,1.8,585
591,User_VAR_500_1,0.0,2.0,585
591,User_VAR_500_2,2.86,2.0,585
591,User_VAR_500_3,0.0,2.0,585
592,Sys_VAR_ref_500_1,0.15,1.2,585
592,Sys_VAR_ref_500_2,1.85,1.2,585
592,Sys_VAR_ref_500_3,0.12,0.85,585
592,User_VAR_500_1,3.75,2.0,585
592,User_VAR_500_2,0.0,1.0,585
592,User_VAR_500_3,0.0,2.0,585
596,Sys_VAR_ref_500_1,1.85,2.1,585
596,Sys_VAR_ref_500_2,0.85,1.2,585
596,Sys_VAR_ref_500_3,1.15,1.82,585
596,User_VAR_500_1,1.43,2.0,585
596,User_VAR_500_2,1.43,2.0,585
596,User_VAR_500_3,1.43,1.0,585
597,Sys_VAR_ref_500_1,0.0,1.25,585
597,Sys_VAR_ref_500_2,0.0,1.25,585
597,Sys_VAR_ref_500_3,0.0,1.25,585
597,User_VAR_500_1,0.0,1.0,585
597,User_VAR_500_2,0.0,1.0,585
597,User_VAR_500_3,0.0,1.0,585
600,Sys_VAR_ref_500_1,4.12,2.85,590
600,Sys_VAR_ref_500_2,4.85,2.15,590
600,Sys_VAR_ref_500_3,4.85,3.2,590
600,User_VAR_500_1,5.0,3.0,590
600,User_VAR_500_2,5.0,3.0,590
600,User_VAR_500_3,5.0,3.0,590
601,Sys_VAR_ref_500_1,4.65,2.85,590
601,Sys_VAR_ref_500_2,4.15,2.85,590
601,Sys_VAR_ref_500_3,4.65,3.82,590
601,User_VAR_500_1,3.0,3.0,590
601,User_VAR_500_2,3.0,3.0,590
601,User_VAR_500_3,5.0,3.0,590
603,Sys_VAR_ref_500_1,1.85,2.1,590
603,Sys_VAR_ref_500_2,0.12,1.15,590
603,Sys_VAR_ref_500_3,1.25,1.1,590
603,User_VAR_500_1,1.0,1.0,590
603,User_VAR_500_2,1.0,1.0,590
603,User_VAR_500_3,2.5,1.0,590
607,Sys_VAR_ref_500_1,2.85,1.92,590
607,Sys_VAR_ref_500_2,3.42,1.85,590
607,Sys_VAR_ref_500_3,4.15,2.85,590
607,User_VAR_500_1,4.0,2.0,590
607,User_VAR_500_2,4.0,2.0,590
607,User_VAR_500_3,4.0,2.0,590
609,Sys_VAR_ref_500_1,4.65,3.85,590
609,Sys_VAR_ref_500_2,4.85,3.72,590
609,Sys_VAR_ref_500_3,3.85,2.15,590
609,User_VAR_500_1,5.0,3.0,590
609,User_VAR_500_2,5.0,3.0,590
609,User_VAR_500_3,3.75,4.0,590
610,Sys_VAR_ref_500_1,0.0,1.2,605
610,Sys_VAR_ref_500_2,0.12,1.35,605
610,Sys_VAR_ref_500_3,0.12,1.85,605
610,User_VAR_500_1,0.0,1.0,605
610,User_VAR_500_2,0.0,2.0,605
610,User_VAR_500_3,0.0,1.0,605
613,Sys_VAR_ref_500_1,4.25,3.6,605
613,Sys_VAR_ref_500_2,4.65,3.85,605
613,Sys_VAR_ref_500_3,4.85,3.72,605
613,User_VAR_500_1,4.29,2.0,605
613,User_VAR_500_2,4.29,4.0,605
613,User_VAR_500_3,4.38,3.0,605
614,Sys_VAR_ref_500_1,4.25,3.65,605
614,Sys_VAR_ref_500_2,3.65,2.1,605
614,Sys_VAR_ref_500_3,4.25,2.85,605
614,User_VAR_500_1,4.38,3.0,605
614,User_VAR_500_2,4.29,3.0,605
614,User_VAR_500_3,4.29,3.0,605
617,Sys_VAR_ref_500_1,4.12,3.85,605
617,Sys_VAR_ref_500_2,2.85,1.92,605
617,Sys_VAR_ref_500_3,3.42,2.15,605
617,User_VAR_500_1,3.57,1.0,605
617,User_VAR_500_2,4.29,2.0,605
617,User_VAR_500_3,3.75,3.0,605
619,Sys_VAR_ref_500_1,0.15,2.85,605
619,Sys_VAR_ref_500_2,1.25,2.85,605
619,Sys_VAR_ref_500_3,1.25,2.85,605
619,User_VAR_500_1,1.88,3.0,605
619,User_VAR_500_2,1.88,3.0,605
619,User_VAR_500_3,1.88,1.0,605
621,Sys_VAR_ref_500_1,4.65,3.82,606
621,Sys_VAR_ref_500_2,4.15,2.85,606
621,Sys_VAR_ref_500_3,2.85,1.92,606
621,User_VAR_500_1,4.17,4.0,606
621,User_VAR_500_2,4.44,4.0,606
621,User_VAR_500_3,4.44,3.0,606
622,Sys_VAR_ref_500_1,4.15,1.85,606
622,Sys_VAR_ref_500_2,4.15,2.85,606
622,Sys_VAR_ref_500_3,4.85,3.8,606
622,User_VAR_500_1,5.0,4.0,606
622,User_VAR_500_2,4.44,4.0,606
622,User_VAR_500_3,5.0,2.0,606
625,Sys_VAR_ref_500_1,0.0,1.25,606
625,Sys_VAR_ref_500_2,0.0,1.2,606
625,Sys_VAR_ref_500_3,0.0,1.2,606
625,User_VAR_500_1,0.0,1.0,606
625,User_VAR_500_2,0.0,1.0,606
625,User_VAR_500_3,0.0,1.0,606
626,Sys_VAR_ref_500_1,4.85,2.15,606
626,Sys_VAR_ref_500_2,4.85,3.75,606
626,Sys_VAR_ref_500_3,4.85,3.75,606
626,User_VAR_500_1,5.0,2.0,606
626,User_VAR_500_2,5.0,4.0,606
626,User_VAR_500_3,5.0,4.0,606
628,Sys_VAR_ref_500_1,4.85,3.2,606
628,Sys_VAR_ref_500_2,4.65,2.85,606
628,Sys_VAR_ref_500_3,4.15,2.85,606
628,User_VAR_500_1,4.44,4.0,606
628,User_VAR_500_2,5.0,3.0,606
628,User_VAR_500_3,5.0,3.0,606
631,Sys_VAR_ref_500_1,4.65,2.15,626
631,Sys_VAR_ref_500_2,4.65,3.85,626
631,Sys_VAR_ref_500_3,4.65,2.85,626
631,User_VAR_500_1,3.75,4.0,626
631,User_VAR_500_2,5.0,4.0,626
631,User_VAR_500_3,3.75,4.0,626
633,Sys_VAR_ref_500_1,2.85,1.65,626
633,Sys_VAR_ref_500_2,4.85,3.75,626
633,Sys_VAR_ref_500_3,1.85,1.2,626
633,User_VAR_500_1,1.88,3.0,626
633,User_VAR_500_2,3.12,3.0,626
633,User_VAR_500_3,5.0,3.0,626
634,Sys_VAR_ref_500_1,4.92,1.85,626
634,Sys_VAR_ref_500_2,4.85,2.15,626
634,Sys_VAR_ref_500_3,4.85,1.2,626
634,User_VAR_500_1,4.38,2.0,626
634,User_VAR_500_2,5.0,2.0,626
634,User_VAR_500_3,5.0,2.0,626
635,Sys_VAR_ref_500_1,1.25,1.15,626
635,Sys_VAR_ref_500_2,1.85,1.92,626
635,Sys_VAR_ref_500_3,1.85,2.4,626
635,User_VAR_500_1,5.0,2.0,626
635,User_VAR_500_2,0.62,2.0,626
635,User_VAR_500_3,5.0,2.0,626
638,Sys_VAR_ref_500_1,0.12,1.85,626
638,Sys_VAR_ref_500_2,0.85,1.92,626
638,Sys_VAR_ref_500_3,0.0,1.25,626
638,User_VAR_500_1,0.0,2.0,626
638,User_VAR_500_2,0.0,2.0,626
638,User_VAR_500_3,0.0,2.0,626
640,Sys_VAR_ref_500_1,4.65,2.85,632
640,Sys_VAR_ref_500_2,4.85,3.62,632
640,Sys_VAR_ref_500_3,4.65,2.85,632
640,User_VAR_500_1,5.0,3.0,632
640,User_VAR_500_2,5.0,3.0,632
640,User_VAR_500_3,5.0,3.0,632
644,Sys_VAR_ref_500_1,2.85,2.15,632
644,Sys_VAR_ref_500_2,1.85,1.2,632
644,Sys_VAR_ref_500_3,0.85,1.2,632
644,User_VAR_500_1,0.71,2.0,632
644,User_VAR_500_2,0.71,2.0,632
644,User_VAR_500_3,2.86,1.0,632
645,Sys_VAR_ref_500_1,4.85,3.75,632
645,Sys_VAR_ref_500_2,4.85,3.75,632
645,Sys_VAR_ref_500_3,4.85,3.65,632
645,User_VAR_500_1,4.38,4.0,632
645,User_VAR_500_2,4.38,4.0,632
645,User_VAR_500_3,4.38,3.0,632
646,Sys_VAR_ref_500_1,4.85,2.9,632
646,Sys_VAR_ref_500_2,4.85,3.72,632
646,Sys_VAR_ref_500_3,4.85,3.75,632
646,User_VAR_500_1,4.38,2.0,632
646,User_VAR_500_2,4.38,3.0,632
646,User_VAR_500_3,4.38,3.0,632
647,Sys_VAR_ref_500_1,4.85,2.75,632
647,Sys_VAR_ref_500_2,4.13,2.85,632
647,Sys_VAR_ref_500_3,4.15,3.85,632
647,User_VAR_500_1,4.38,2.0,632
647,User_VAR_500_2,4.38,4.0,632
647,User_VAR_500_3,5.0,4.0,632
650,Sys_VAR_ref_500_1,1.85,1.2,633
650,Sys_VAR_ref_500_2,4.25,1.85,633
650,Sys_VAR_ref_500_3,1.85,1.2,633
650,User_VAR_500_1,4.38,1.0,633
650,User_VAR_500_2,1.67,1.0,633
650,User_VAR_500_3,1.25,1.0,633
651,Sys_VAR_ref_500_1,2.85,2.1,633
651,Sys_VAR_ref_500_2,3.85,1.92,633
651,Sys_VAR_ref_500_3,2.85,1.65,633
651,User_VAR_500_1,3.33,2.0,633
651,User_VAR_500_2,5.0,2.0,633
651,User_VAR_500_3,3.33,3.0,633
654,Sys_VAR_ref_500_1,4.85,1.2,633
654,Sys_VAR_ref_500_2,2.85,1.65,633
654,Sys_VAR_ref_500_3,4.12,1.85,633
654,User_VAR_500_1,3.75,2.0,633
654,User_VAR_500_2,5.0,2.0,633
654,User_VAR_500_3,5.0,2.0,633
657,Sys_VAR_ref_500_1,3.85,1.65,633
657,Sys_VAR_ref_500_2,4.12,2.85,633
657,Sys_VAR_ref_500_3,3.45,1.85,633
657,User_VAR_500_1,3.33,4.0,633
657,User_VAR_500_2,3.89,2.0,633
657,User_VAR_500_3,3.33,2.0,633
659,Sys_VAR_ref_500_1,4.65,3.82,633
659,Sys_VAR_ref_500_2,4.65,3.82,633
659,Sys_VAR_ref_500_3,4.85,3.92,633
659,User_VAR_500_1,4.38,4.0,633
659,User_VAR_500_2,5.0,4.0,633
659,User_VAR_500_3,4.38,4.0,633
661,Sys_VAR_ref_500_1,3.85,1.5,634
661,Sys_VAR_ref_500_2,3.85,2.75,634
661,Sys_VAR_ref_500_3,4.12,2.85,634
661,User_VAR_500_1,3.12,2.0,634
661,User_VAR_500_2,3.12,2.0,634
661,User_VAR_500_3,3.12,2.0,634
662,Sys_VAR_ref_500_1,4.65,3.82,634
662,Sys_VAR_ref_500_2,4.15,2.85,634
662,Sys_VAR_ref_500_3,2.85,1.65,634
662,User_VAR_500_1,2.14,2.0,634
662,User_VAR_500_2,5.0,2.0,634
662,User_VAR_500_3,5.0,2.0,634
663,Sys_VAR_ref_500_1,0.85,2.15,634
663,Sys_VAR_ref_500_2,1.85,3.42,634
663,Sys_VAR_ref_500_3,0.85,2.65,634
663,User_VAR_500_1,0.0,2.0,634
663,User_VAR_500_2,0.0,2.0,634
663,User_VAR_500_3,0.0,2.0,634
664,Sys_VAR_ref_500_1,1.85,2.1,634
664,Sys_VAR_ref_500_2,4.85,3.62,634
664,Sys_VAR_ref_500_3,1.85,1.2,634
664,User_VAR_500_1,5.0,4.0,634
664,User_VAR_500_2,2.5,2.0,634
664,User_VAR_500_3,1.11,2.0,634
668,Sys_VAR_ref_500_1,2.85,3.42,634
668,Sys_VAR_ref_500_2,2.85,3.42,634
668,Sys_VAR_ref_500_3,3.85,2.65,634
668,User_VAR_500_1,3.75,3.0,634
668,User_VAR_500_2,3.0,3.0,634
668,User_VAR_500_3,3.75,3.0,634
671,Sys_VAR_ref_500_1,4.15,3.25,645
671,Sys_VAR_ref_500_2,4.35,3.82,645
671,Sys_VAR_ref_500_3,4.85,3.72,645
671,User_VAR_500_1,5.0,3.0,645
671,User_VAR_500_2,3.33,3.0,645
671,User_VAR_500_3,2.5,3.0,645
672,Sys_VAR_ref_500_1,4.65,3.85,645
672,Sys_VAR_ref_500_2,4.65,3.85,645
672,Sys_VAR_ref_500_3,4.65,2.85,645
672,User_VAR_500_1,4.29,3.0,645
672,User_VAR_500_2,4.38,2.0,645
672,User_VAR_500_3,4.29,4.0,645
673,Sys_VAR_ref_500_1,4.65,1.5,645
673,Sys_VAR_ref_500_2,4.85,1.5,645
673,Sys_VAR_ref_500_3,4.15,1.5,645
673,User_VAR_500_1,4.38,3.0,645
673,User_VAR_500_2,4.38,3.0,645
673,User_VAR_500_3,5.0,2.0,645
675,Sys_VAR_ref_500_1,4.35,1.5,645
675,Sys_VAR_ref_500_2,3.42,1.5,645
675,Sys_VAR_ref_500_3,3.85,1.5,645
675,User_VAR_500_1,5.0,2.0,645
675,User_VAR_500_2,5.0,2.0,645
675,User_VAR_500_3,5.0,3.0,645
679,Sys_VAR_ref_500_1,4.65,1.5,645
679,Sys_VAR_ref_500_2,4.15,1.5,645
679,Sys_VAR_ref_500_3,4.65,1.5,645
679,User_VAR_500_1,5.0,2.0,645
679,User_VAR_500_2,5.0,2.0,645
679,User_VAR_500_3,5.0,2.0,645
684,Sys_VAR_ref_500_1,4.65,3.82,654
684,Sys_VAR_ref_500_2,4.65,3.82,654
684,Sys_VAR_ref_500_3,4.65,3.82,654
684,User_VAR_500_1,4.38,4.0,654
684,User_VAR_500_2,5.0,2.0,654
684,User_VAR_500_3,4.38,2.0,654
685,Sys_VAR_ref_500_1,4.65,2.15,654
685,Sys_VAR_ref_500_2,4.65,2.85,654
685,Sys_VAR_ref_500_3,4.65,2.15,654
685,User_VAR_500_1,5.0,3.0,654
685,User_VAR_500_2,5.0,3.0,654
685,User_VAR_500_3,4.38,3.0,654
687,Sys_VAR_ref_500_1,4.85,2.15,654
687,Sys_VAR_ref_500_2,4.65,2.85,654
687,Sys_VAR_ref_500_3,4.65,2.85,654
687,User_VAR_500_1,5.0,3.0,654
687,User_VAR_500_2,5.0,2.0,654
687,User_VAR_500_3,5.0,3.0,654
688,Sys_VAR_ref_500_1,4.85,3.2,654
688,Sys_VAR_ref_500_2,4.85,3.72,654
688,Sys_VAR_ref_500_3,4.85,3.6,654
688,User_VAR_500_1,5.0,5.0,654
688,User_VAR_500_2,5.0,4.0,654
688,User_VAR_500_3,5.0,5.0,654
689,Sys_VAR_ref_500_1,4.85,2.35,654
689,Sys_VAR_ref_500_2,4.85,3.72,654
689,Sys_VAR_ref_500_3,4.85,2.65,654
689,User_VAR_500_1,5.0,4.0,654
689,User_VAR_500_2,5.0,3.0,654
689,User_VAR_500_3,5.0,4.0,654
690,Sys_VAR_ref_500_1,1.85,2.4,679
690,Sys_VAR_ref_500_2,2.85,1.92,679
690,Sys_VAR_ref_500_3,1.84,2.65,679
690,User_VAR_500_1,2.86,2.0,679
690,User_VAR_500_2,2.14,3.0,679
690,User_VAR_500_3,2.14,2.0,679
694,Sys_VAR_ref_500_1,4.12,3.65,679
694,Sys_VAR_ref_500_2,4.85,4.92,679
694,Sys_VAR_ref_500_3,4.85,4.92,679
694,User_VAR_500_1,4.29,3.0,679
694,User_VAR_500_2,4.29,5.0,679
694,User_VAR_500_3,4.29,3.0,679
695,Sys_VAR_ref_500_1,4.65,3.85,679
695,Sys_VAR_ref_500_2,4.85,3.6,679
695,Sys_VAR_ref_500_3,4.65,3.2,679
695,User_VAR_500_1,3.75,4.0,679
695,User_VAR_500_2,3.75,4.0,679
695,User_VAR_500_3,3.75,4.0,679
698,Sys_VAR_ref_500_1,3.85,2.15,679
698,Sys_VAR_ref_500_2,3.85,2.15,679
698,Sys_VAR_ref_500_3,3.45,2.85,679
698,User_VAR_500_1,3.12,4.0,679
698,User_VAR_500_2,3.12,4.0,679
698,User_VAR_500_3,3.12,3.0,679
699,Sys_VAR_ref_500_1,3.85,2.75,679
699,Sys_VAR_ref_500_2,4.12,2.85,679
699,Sys_VAR_ref_500_3,3.85,2.75,679
699,User_VAR_500_1,1.88,4.0,679
699,User_VAR_500_2,2.5,4.0,679
699,User_VAR_500_3,2.5,4.0,679
700,Sys_VAR_ref_500_1,4.85,3.6,687
700,Sys_VAR_ref_500_2,4.85,3.72,687
700,Sys_VAR_ref_500_3,5.0,5.0,687
700,User_VAR_500_1,5.0,5.0,687
700,User_VAR_500_2,5.0,5.0,687
700,User_VAR_500_3,5.0,4.0,687
701,Sys_VAR_ref_500_1,4.85,3.72,687
701,Sys_VAR_ref_500_2,4.85,4.2,687
701,Sys_VAR_ref_500_3,4.85,3.72,687
701,User_VAR_500_1,5.0,4.0,687
701,User_VAR_500_2,5.0,4.0,687
701,User_VAR_500_3,5.0,4.0,687
702,Sys_VAR_ref_500_1,4.35,3.82,687
702,Sys_VAR_ref_500_2,4.85,2.15,687
702,Sys_VAR_ref_500_3,4.85,3.72,687
702,User_VAR_500_1,5.0,4.0,687
702,User_VAR_500_2,5.0,3.0,687
702,User_VAR_500_3,5.0,4.0,687
704,Sys_VAR_ref_500_1,4.85,2.75,687
704,Sys_VAR_ref_500_2,4.85,3.6,687
704,Sys_VAR_ref_500_3,4.85,3.65,687
704,User_VAR_500_1,5.0,4.0,687
704,User_VAR_500_2,5.0,4.0,687
704,User_VAR_500_3,5.0,4.0,687
705,Sys_VAR_ref_500_1,4.85,3.75,687
705,Sys_VAR_ref_500_2,3.82,2.65,687
705,Sys_VAR_ref_500_3,3.85,2.75,687
705,User_VAR_500_1,5.0,3.0,687
705,User_VAR_500_2,3.75,5.0,687
705,User_VAR_500_3,5.0,5.0,687
712,Sys_VAR_ref_500_1,4.85,2.15,730
712,Sys_VAR_ref_500_2,4.85,3.62,730
712,Sys_VAR_ref_500_3,4.65,2.85,730
712,User_VAR_500_1,5.0,4.0,730
712,User_VAR_500_2,0.0,4.0,730
712,User_VAR_500_3,5.0,4.0,730
714,Sys_VAR_ref_500_1,4.12,1.5,730
714,Sys_VAR_ref_500_2,2.85,1.2,730
714,Sys_VAR_ref_500_3,0.15,1.2,730
714,User_VAR_500_1,2.78,1.0,730
714,User_VAR_500_2,2.78,1.0,730
714,User_VAR_500_3,2.78,1.0,730
717,Sys_VAR_ref_500_1,0.12,0.85,730
717,Sys_VAR_ref_500_2,0.0,0.0,730
717,Sys_VAR_ref_500_3,0.12,0.85,730
717,User_VAR_500_1,0.0,1.0,730
717,User_VAR_500_2,0.0,0.0,730
717,User_VAR_500_3,0.0,1.0,730
718,Sys_VAR_ref_500_1,2.15,2.85,730
718,Sys_VAR_ref_500_2,4.85,2.75,730
718,Sys_VAR_ref_500_3,4.15,1.85,730
718,User_VAR_500_1,3.33,2.0,730
718,User_VAR_500_2,3.33,2.0,730
718,User_VAR_500_3,2.5,2.0,730
719,Sys_VAR_ref_500_1,3.85,3.6,730
719,Sys_VAR_ref_500_2,2.85,1.65,730
719,Sys_VAR_ref_500_3,4.65,2.85,730
719,User_VAR_500_1,3.33,2.0,730
719,User_VAR_500_2,3.33,2.0,730
719,User_VAR_500_3,3.33,2.0,730
723,Sys_VAR_ref_500_1,4.12,2.85,743
723,Sys_VAR_ref_500_2,4.85,1.92,743
723,Sys_VAR_ref_500_3,4.85,2.65,743
723,User_VAR_500_1,5.0,2.0,743
723,User_VAR_500_2,3.75,4.0,743
723,User_VAR_500_3,5.0,2.0,743
725,Sys_VAR_ref_500_1,3.85,4.12,743
725,Sys_VAR_ref_500_2,3.82,4.15,743
725,Sys_VAR_ref_500_3,3.85,3.6,743
725,User_VAR_500_1,5.0,3.0,743
725,User_VAR_500_2,5.0,3.0,743
725,User_VAR_500_3,5.0,3.0,743
726,Sys_VAR_ref_500_1,4.85,3.62,743
726,Sys_VAR_ref_500_2,4.85,4.72,743
726,Sys_VAR_ref_500_3,4.85,4.2,743
726,User_VAR_500_1,5.0,4.0,743
726,User_VAR_500_2,5.0,4.0,743
726,User_VAR_500_3,5.0,4.0,743
728,Sys_VAR_ref_500_1,2.85,3.42,743
728,Sys_VAR_ref_500_2,1.85,2.4,743
728,Sys_VAR_ref_500_3,1.85,3.62,743
728,User_VAR_500_1,5.0,3.0,743
728,User_VAR_500_2,3.33,3.0,743
728,User_VAR_500_3,3.33,3.0,743
729,Sys_VAR_ref_500_1,4.85,3.65,743
729,Sys_VAR_ref_500_2,4.85,2.65,743
729,Sys_VAR_ref_500_3,4.85,3.6,743
729,User_VAR_500_1,5.0,4.0,743
729,User_VAR_500_2,5.0,4.0,743
729,User_VAR_500_3,5.0,4.0,743
730,Sys_VAR_ref_500_1,4.85,1.5,746
730,Sys_VAR_ref_500_2,4.15,3.85,746
730,Sys_VAR_ref_500_3,4.85,3.92,746
730,User_VAR_500_1,5.0,2.0,746
730,User_VAR_500_2,5.0,3.0,746
730,User_VAR_500_3,5.0,3.0,746
732,Sys_VAR_ref_500_1,4.65,3.85,746
732,Sys_VAR_ref_500_2,4.65,3.85,746
732,Sys_VAR_ref_500_3,4.65,3.82,746
732,User_VAR_500_1,5.0,4.0,746
732,User_VAR_500_2,5.0,4.0,746
732,User_VAR_500_3,4.29,4.0,746
734,Sys_VAR_ref_500_1,3.85,1.2,746
734,Sys_VAR_ref_500_2,4.85,1.2,746
734,Sys_VAR_ref_500_3,3.85,1.2,746
734,User_VAR_500_1,4.29,4.0,746
734,User_VAR_500_2,4.29,1.0,746
734,User_VAR_500_3,4.29,1.0,746
737,Sys_VAR_ref_500_1,0.15,1.25,746
737,Sys_VAR_ref_500_2,0.12,1.35,746
737,Sys_VAR_ref_500_3,0.12,1.35,746
737,User_VAR_500_1,0.62,1.0,746
737,User_VAR_500_2,1.25,1.0,746
737,User_VAR_500_3,5.0,1.0,746
738,Sys_VAR_ref_500_1,0.0,1.5,746
738,Sys_VAR_ref_500_2,0.15,1.5,746
738,Sys_VAR_ref_500_3,0.0,1.5,746
738,User_VAR_500_1,5.0,2.0,746
738,User_VAR_500_2,5.0,2.0,746
738,User_VAR_500_3,5.0,2.0,746
740,Sys_VAR_ref_500_1,4.15,2.85,755
740,Sys_VAR_ref_500_2,4.12,2.85,755
740,Sys_VAR_ref_500_3,4.85,3.75,755
740,User_VAR_500_1,4.38,3.0,755
740,User_VAR_500_2,4.38,3.0,755
740,User_VAR_500_3,5.0,3.0,755
741,Sys_VAR_ref_500_1,3.85,2.65,755
741,Sys_VAR_ref_500_2,4.12,2.85,755
741,Sys_VAR_ref_500_3,3.85,2.65,755
741,User_VAR_500_1,5.0,4.0,755
741,User_VAR_500_2,5.0,2.0,755
741,User_VAR_500_3,5.0,2.0,755
744,Sys_VAR_ref_500_1,4.65,3.85,755
744,Sys_VAR_ref_500_2,4.85,3.72,755
744,Sys_VAR_ref_500_3,4.65,3.82,755
744,User_VAR_500_1,5.0,3.0,755
744,User_VAR_500_2,0.0,4.0,755
744,User_VAR_500_3,5.0,3.0,755
746,Sys_VAR_ref_500_1,4.65,3.85,755
746,Sys_VAR_ref_500_2,4.12,2.85,755
746,Sys_VAR_ref_500_3,4.12,3.65,755
746,User_VAR_500_1,5.0,3.0,755
746,User_VAR_500_2,5.0,4.0,755
746,User_VAR_500_3,5.0,4.0,755
748,Sys_VAR_ref_500_1,2.85,3.72,755
748,Sys_VAR_ref_500_2,3.42,3.85,755
748,Sys_VAR_ref_500_3,2.85,3.42,755
748,User_VAR_500_1,3.33,4.0,755
748,User_VAR_500_2,4.38,3.0,755
748,User_VAR_500_3,3.75,3.0,755
751,Sys_VAR_ref_500_1,4.15,3.65,756
751,Sys_VAR_ref_500_2,4.65,3.85,756
751,Sys_VAR_ref_500_3,4.35,3.85,756
751,User_VAR_500_1,5.0,4.0,756
751,User_VAR_500_2,5.0,4.0,756
751,User_VAR_500_3,5.0,4.0,756
752,Sys_VAR_ref_500_1,4.12,3.65,756
752,Sys_VAR_ref_500_2,4.65,2.85,756
752,Sys_VAR_ref_500_3,4.65,2.85,756
752,User_VAR_500_1,4.44,4.0,756
752,User_VAR_500_2,3.33,3.0,756
752,User_VAR_500_3,3.57,4.0,756
754,Sys_VAR_ref_500_1,4.15,1.5,756
754,Sys_VAR_ref_500_2,3.42,1.85,756
754,Sys_VAR_ref_500_3,4.85,2.65,756
754,User_VAR_500_1,5.0,2.0,756
754,User_VAR_500_2,3.0,2.0,756
754,User_VAR_500_3,5.0,1.0,756
755,Sys_VAR_ref_500_1,4.12,2.85,756
755,Sys_VAR_ref_500_2,3.42,2.68,756
755,Sys_VAR_ref_500_3,4.15,2.85,756
755,User_VAR_500_1,4.29,3.0,756
755,User_VAR_500_2,4.29,3.0,756
755,User_VAR_500_3,4.29,2.0,756
759,Sys_VAR_ref_500_1,4.85,3.65,756
759,Sys_VAR_ref_500_2,4.65,3.85,756
759,Sys_VAR_ref_500_3,4.15,3.65,756
759,User_VAR_500_1,5.0,4.0,756
759,User_VAR_500_2,5.0,3.0,756
759,User_VAR_500_3,5.0,3.0,756
