image_id,source,alignment_score,authenticity_score,class_id
310,User_DiT_3,0.0,2.0,606
310,Sys_DiT_noref_1,0.12,0.85,606
310,Sys_DiT_noref_2,0.12,0.85,606
310,Sys_DiT_noref_3,0.12,0.85,606
311,User_DiT_1,5.0,2.0,606
311,User_DiT_2,1.67,2.0,606
311,User_DiT_3,5.0,2.0,606
311,Sys_DiT_noref_1,3.42,2.15,606
311,Sys_DiT_noref_2,2.85,1.42,606
311,Sys_DiT_noref_3,3.45,2.85,606
312,User_DiT_1,0.62,3.0,606
312,User_DiT_2,0.62,2.0,606
312,User_DiT_3,0.62,3.0,606
312,Sys_DiT_noref_1,2.85,3.1,606
312,Sys_DiT_noref_2,2.85,3.42,606
312,Sys_DiT_noref_3,2.15,1.25,606
313,User_DiT_1,4.44,4.0,606
313,User_DiT_2,4.44,3.0,606
313,User_DiT_3,4.44,4.0,606
313,Sys_DiT_noref_1,4.15,2.85,606
313,Sys_DiT_noref_2,4.15,2.85,606
313,Sys_DiT_noref_3,4.15,2.65,606
314,User_DiT_1,4.17,3.0,606
314,User_DiT_2,4.17,2.0,606
314,User_DiT_3,4.17,3.0,606
314,Sys_DiT_noref_1,3.42,1.85,606
314,Sys_DiT_noref_2,3.42,1.85,606
314,Sys_DiT_noref_3,4.85,1.65,606
315,User_DiT_1,0.62,2.0,626
315,User_DiT_2,0.62,2.0,626
315,User_DiT_3,0.62,2.0,626
315,Sys_DiT_noref_1,0.85,1.2,626
315,Sys_DiT_noref_2,1.25,3.85,626
315,Sys_DiT_noref_3,1.25,1.8,626
316,User_DiT_1,5.0,3.0,626
316,User_DiT_2,5.0,4.0,626
316,User_DiT_3,5.0,4.0,626
316,Sys_DiT_noref_1,4.12,2.85,626
316,Sys_DiT_noref_2,4.62,3.15,626
316,Sys_DiT_noref_3,4.12,2.85,626
317,User_DiT_1,4.0,3.0,626
317,User_DiT_2,5.0,3.0,626
317,User_DiT_3,5.0,3.0,626
317,Sys_DiT_noref_1,4.12,2.85,626
317,Sys_DiT_noref_2,4.12,2.85,626
317,Sys_DiT_noref_3,3.85,1.42,626
318,User_DiT_1,1.88,3.0,626
318,User_DiT_2,1.88,3.0,626
318,User_DiT_3,3.57,3.0,626
318,Sys_DiT_noref_1,4.12,2.85,626
318,Sys_DiT_noref_2,4.65,2.85,626
318,Sys_DiT_noref_3,4.15,2.85,626
319,User_DiT_1,5.0,3.0,626
319,User_DiT_2,3.75,3.0,626
319,User_DiT_3,5.0,3.0,626
319,Sys_DiT_noref_1,4.12,1.85,626
319,Sys_DiT_noref_2,4.85,2.15,626
319,Sys_DiT_noref_3,4.12,1.85,626
320,User_DiT_1,4.38,4.0,632
320,User_DiT_2,4.38,3.0,632
320,User_DiT_3,4.38,4.0,632
320,Sys_DiT_noref_1,4.92,4.85,632
320,Sys_DiT_noref_2,4.85,4.2,632
320,Sys_DiT_noref_3,4.65,3.85,632
321,User_DiT_1,3.12,2.0,632
321,User_DiT_2,3.12,2.0,632
321,User_DiT_3,3.12,2.0,632
321,Sys_DiT_noref_1,3.85,1.92,632
321,Sys_DiT_noref_2,3.85,1.92,632
321,Sys_DiT_noref_3,2.85,1.2,632
322,User_DiT_1,1.88,2.0,632
322,User_DiT_2,0.0,2.0,632
322,User_DiT_3,0.0,2.0,632
322,Sys_DiT_noref_1,1.82,3.45,632
322,Sys_DiT_noref_2,0.85,1.2,632
322,Sys_DiT_noref_3,1.85,1.2,632
323,User_DiT_1,5.0,1.0,632
323,User_DiT_2,4.17,2.0,632
323,User_DiT_3,4.17,2.0,632
323,Sys_DiT_noref_1,3.82,1.47,632
323,Sys_DiT_noref_2,2.85,1.92,632
323,Sys_DiT_noref_3,3.85,1.2,632
324,User_DiT_1,4.29,3.0,632
324,User_DiT_2,4.29,4.0,632
324,User_DiT_3,4.29,4.0,632
324,Sys_DiT_noref_1,3.75,2.1,632
324,Sys_DiT_noref_2,4.12,3.65,632
324,Sys_DiT_noref_3,3.45,1.85,632
325,User_DiT_1,4.38,4.0,633
325,User_DiT_2,5.0,4.0,633
325,User_DiT_3,5.0,4.0,633
325,Sys_DiT_noref_1,4.25,2.85,633
325,Sys_DiT_noref_2,4.25,2.85,633
325,Sys_DiT_noref_3,4.25,2.85,633
326,User_DiT_1,2.78,4.0,633
326,User_DiT_2,2.78,4.0,633
326,User_DiT_3,2.78,4.0,633
326,Sys_DiT_noref_1,4.15,2.85,633
326,Sys_DiT_noref_2,4.85,3.92,633
326,Sys_DiT_noref_3,4.65,4.12,633
327,User_DiT_1,4.29,1.0,633
327,User_DiT_2,2.5,1.0,633
327,User_DiT_3,2.5,2.0,633
327,Sys_DiT_noref_1,2.85,1.92,633
327,Sys_DiT_noref_2,2.85,1.2,633
327,Sys_DiT_noref_3,4.12,1.85,633
328,User_DiT_1,4.38,4.0,633
328,User_DiT_2,4.38,4.0,633
328,User_DiT_3,4.38,4.0,633
328,Sys_DiT_noref_1,4.65,2.85,633
328,Sys_DiT_noref_2,4.12,2.35,633
328,Sys_DiT_noref_3,4.25,2.15,633
329,User_DiT_1,4.38,3.0,633
329,User_DiT_2,4.38,3.0,633
329,User_DiT_3,4.38,3.0,633
329,Sys_DiT_noref_1,4.85,3.2,633
329,Sys_DiT_noref_2,4.12,1.85,633
329,Sys_DiT_noref_3,4.85,2.2,633
330,User_DiT_1,0.0,3.0,634
330,User_DiT_2,0.0,2.0,634
330,User_DiT_3,0.0,2.0,634
330,Sys_DiT_noref_1,0.85,3.2,634
330,Sys_DiT_noref_2,0.05,3.85,634
330,Sys_DiT_noref_3,0.45,3.2,634
331,User_DiT_1,2.78,2.0,634
331,User_DiT_2,2.5,2.0,634
331,User_DiT_3,2.78,3.0,634
331,Sys_DiT_noref_1,2.85,1.65,634
331,Sys_DiT_noref_2,3.82,2.15,634
331,Sys_DiT_noref_3,2.85,1.45,634
332,User_DiT_1,2.5,4.0,634
332,User_DiT_2,3.12,4.0,634
332,User_DiT_3,2.5,3.0,634
332,Sys_DiT_noref_1,3.85,3.2,634
332,Sys_DiT_noref_2,3.82,2.45,634
332,Sys_DiT_noref_3,3.42,2.85,634
333,User_DiT_1,0.0,1.0,634
333,User_DiT_2,0.0,1.0,634
333,User_DiT_3,0.0,1.0,634
333,Sys_DiT_noref_1,0.12,1.85,634
333,Sys_DiT_noref_2,0.12,0.85,634
333,Sys_DiT_noref_3,0.12,0.85,634
334,User_DiT_1,0.0,4.0,634
334,User_DiT_2,0.0,3.0,634
334,User_DiT_3,0.56,4.0,634
334,Sys_DiT_noref_1,0.85,3.72,634
334,Sys_DiT_noref_2,1.25,3.85,634
334,Sys_DiT_noref_3,1.25,3.85,634
335,User_DiT_1,3.89,2.0,645
335,User_DiT_2,5.0,3.0,645
335,User_DiT_3,5.0,3.0,645
335,Sys_DiT_noref_1,4.12,2.85,645
335,Sys_DiT_noref_2,3.82,1.47,645
335,Sys_DiT_noref_3,3.65,1.85,645
336,User_DiT_1,4.38,2.0,645
336,User_DiT_2,4.38,2.0,645
336,User_DiT_3,4.38,2.0,645
336,Sys_DiT_noref_1,4.12,2.85,645
336,Sys_DiT_noref_2,4.12,1.85,645
336,Sys_DiT_noref_3,4.12,2.85,645
337,User_DiT_1,5.0,3.0,645
337,User_DiT_2,5.0,3.0,645
337,User_DiT_3,5.0,2.0,645
337,Sys_DiT_noref_1,4.85,2.75,645
337,Sys_DiT_noref_2,4.85,3.2,645
337,Sys_DiT_noref_3,4.15,2.85,645
338,User_DiT_1,4.38,4.0,645
338,User_DiT_2,5.0,2.0,645
338,User_DiT_3,4.44,2.0,645
338,Sys_DiT_noref_1,4.12,2.35,645
338,Sys_DiT_noref_2,4.65,1.85,645
338,Sys_DiT_noref_3,4.12,2.85,645
339,User_DiT_1,5.0,2.0,645
339,User_DiT_2,5.0,2.0,645
339,User_DiT_3,0.0,2.0,645
339,Sys_DiT_noref_1,4.12,1.85,645
339,Sys_DiT_noref_2,4.85,2.15,645
339,Sys_DiT_noref_3,4.85,1.2,645
340,User_DiT_1,0.0,3.0,654
340,User_DiT_2,5.0,4.0,654
340,User_DiT_3,5.0,4.0,654
340,Sys_DiT_noref_1,4.65,3.12,654
340,Sys_DiT_noref_2,4.65,3.85,654
340,Sys_DiT_noref_3,4.85,2.65,654
341,User_DiT_1,4.38,2.0,654
341,User_DiT_2,5.0,2.0,654
341,User_DiT_3,4.38,2.0,654
341,Sys_DiT_noref_1,4.15,1.85,654
341,Sys_DiT_noref_2,4.15,1.85,654
341,Sys_DiT_noref_3,4.65,1.85,654
342,User_DiT_1,5.0,5.0,654
342,User_DiT_2,5.0,4.0,654
342,User_DiT_3,5.0,5.0,654
342,Sys_DiT_noref_1,4.85,2.1,654
342,Sys_DiT_noref_2,4.85,1.42,654
342,Sys_DiT_noref_3,4.15,1.85,654
343,User_DiT_1,5.0,3.0,654
343,User_DiT_2,5.0,3.0,654
343,User_DiT_3,4.38,4.0,654
343,Sys_DiT_noref_1,4.12,2.85,654
343,Sys_DiT_noref_2,4.65,2.85,654
343,Sys_DiT_noref_3,4.65,2.85,654
344,User_DiT_1,4.38,2.0,654
344,User_DiT_2,5.0,2.0,654
344,User_DiT_3,5.0,2.0,654
344,Sys_DiT_noref_1,4.12,2.35,654
344,Sys_DiT_noref_2,3.85,2.15,654
344,Sys_DiT_noref_3,4.15,2.85,654
345,User_DiT_1,3.12,4.0,679
345,User_DiT_2,3.12,4.0,679
345,User_DiT_3,3.12,4.0,679
345,Sys_DiT_noref_1,3.85,2.65,679
345,Sys_DiT_noref_2,4.12,2.35,679
345,Sys_DiT_noref_3,4.65,2.85,679
346,User_DiT_1,1.88,4.0,679
346,User_DiT_2,2.5,4.0,679
346,User_DiT_3,2.5,4.0,679
346,Sys_DiT_noref_1,4.72,3.85,679
346,Sys_DiT_noref_2,2.85,3.2,679
346,Sys_DiT_noref_3,4.85,3.8,679
347,User_DiT_1,1.88,3.0,679
347,User_DiT_2,1.88,3.0,679
347,User_DiT_3,1.88,3.0,679
347,Sys_DiT_noref_1,4.12,2.68,679
347,Sys_DiT_noref_2,4.12,2.85,679
347,Sys_DiT_noref_3,4.12,2.85,679
348,User_DiT_1,3.57,2.0,679
348,User_DiT_2,4.17,2.0,679
348,User_DiT_3,2.86,3.0,679
348,Sys_DiT_noref_1,4.12,2.85,679
348,Sys_DiT_noref_2,3.42,2.15,679
348,Sys_DiT_noref_3,3.85,2.15,679
349,User_DiT_1,1.88,1.0,679
349,User_DiT_2,1.88,1.0,679
349,User_DiT_3,3.75,2.0,679
349,Sys_DiT_noref_1,3.85,1.92,679
349,Sys_DiT_noref_2,4.12,1.85,679
349,Sys_DiT_noref_3,4.12,2.85,679
350,User_DiT_1,5.0,4.0,687
350,User_DiT_2,5.0,4.0,687
350,User_DiT_3,5.0,3.0,687
350,Sys_DiT_noref_1,5.0,5.0,687
350,Sys_DiT_noref_2,4.25,2.85,687
350,Sys_DiT_noref_3,4.12,2.35,687
351,User_DiT_1,5.0,5.0,687
351,User_DiT_2,5.0,3.0,687
351,User_DiT_3,5.0,3.0,687
351,Sys_DiT_noref_1,4.85,3.65,687
351,Sys_DiT_noref_2,4.85,4.92,687
351,Sys_DiT_noref_3,4.92,4.85,687
352,User_DiT_1,5.0,5.0,687
352,User_DiT_2,5.0,4.0,687
352,User_DiT_3,5.0,5.0,687
352,Sys_DiT_noref_1,4.85,4.9,687
352,Sys_DiT_noref_2,4.85,4.9,687
352,Sys_DiT_noref_3,4.92,4.85,687
353,User_DiT_1,5.0,5.0,687
353,User_DiT_2,5.0,5.0,687
353,User_DiT_3,5.0,5.0,687
353,Sys_DiT_noref_1,5.0,5.0,687
353,Sys_DiT_noref_2,4.85,4.92,687
353,Sys_DiT_noref_3,4.85,4.92,687
354,User_DiT_1,5.0,4.0,687
354,User_DiT_2,5.0,4.0,687
354,User_DiT_3,5.0,4.0,687
354,Sys_DiT_noref_1,4.12,1.85,687
354,Sys_DiT_noref_2,4.65,1.85,687
354,Sys_DiT_noref_3,4.35,2.15,687
355,User_DiT_1,4.38,2.0,730
355,User_DiT_2,3.89,2.0,730
355,User_DiT_3,3.89,1.0,730
355,Sys_DiT_noref_1,3.12,1.85,730
355,Sys_DiT_noref_2,3.82,1.47,730
355,Sys_DiT_noref_3,0.82,0.15,730
356,User_DiT_1,3.89,4.0,730
356,User_DiT_2,3.89,4.0,730
356,User_DiT_3,3.89,4.0,730
356,Sys_DiT_noref_1,4.12,2.35,730
356,Sys_DiT_noref_2,4.12,2.35,730
356,Sys_DiT_noref_3,4.12,3.65,730
357,User_DiT_1,4.44,4.0,730
357,User_DiT_2,5.0,4.0,730
357,User_DiT_3,4.44,3.0,730
357,Sys_DiT_noref_1,4.65,2.85,730
357,Sys_DiT_noref_2,4.85,3.2,730
357,Sys_DiT_noref_3,4.85,3.2,730
358,User_DiT_1,3.33,1.0,730
358,User_DiT_2,4.38,2.0,730
358,User_DiT_3,2.78,1.0,730
358,Sys_DiT_noref_1,2.85,1.2,730
358,Sys_DiT_noref_2,4.12,2.85,730
358,Sys_DiT_noref_3,1.85,1.2,730
359,User_DiT_1,5.0,4.0,730
359,User_DiT_2,5.0,3.0,730
359,User_DiT_3,5.0,4.0,730
359,Sys_DiT_noref_1,3.85,4.15,730
359,Sys_DiT_noref_2,4.12,3.85,730
359,Sys_DiT_noref_3,3.85,3.6,730
360,User_DiT_1,0.0,1.0,743
360,User_DiT_2,0.0,3.0,743
360,User_DiT_3,0.0,3.0,743
360,Sys_DiT_noref_1,0.15,1.2,743
360,Sys_DiT_noref_2,0.12,0.85,743
360,Sys_DiT_noref_3,0.15,1.85,743
361,User_DiT_1,0.0,4.0,743
361,User_DiT_2,3.75,3.0,743
361,User_DiT_3,0.0,4.0,743
361,Sys_DiT_noref_1,4.85,2.15,743
361,Sys_DiT_noref_2,4.85,3.75,743
361,Sys_DiT_noref_3,4.12,2.85,743
362,User_DiT_1,5.0,5.0,743
362,User_DiT_2,5.0,5.0,743
362,User_DiT_3,5.0,5.0,743
362,Sys_DiT_noref_1,4.92,4.15,743
362,Sys_DiT_noref_2,4.92,4.95,743
362,Sys_DiT_noref_3,4.85,4.92,743
363,User_DiT_1,3.33,2.0,743
363,User_DiT_2,3.33,3.0,743
363,User_DiT_3,3.33,2.0,743
363,Sys_DiT_noref_1,3.85,2.15,743
363,Sys_DiT_noref_2,2.85,1.65,743
363,Sys_DiT_noref_3,3.85,1.92,743
364,User_DiT_1,5.0,4.0,743
364,User_DiT_2,5.0,5.0,743
364,User_DiT_3,5.0,4.0,743
364,Sys_DiT_noref_1,4.12,2.85,743
364,Sys_DiT_noref_2,4.15,4.25,743
364,Sys_DiT_noref_3,4.65,3.85,743
365,User_DiT_1,3.57,2.0,746
365,User_DiT_2,3.57,2.0,746
365,User_DiT_3,3.57,4.0,746
365,Sys_DiT_noref_1,3.45,2.85,746
365,Sys_DiT_noref_2,2.85,1.42,746
365,Sys_DiT_noref_3,2.85,1.9,746
366,User_DiT_1,1.25,1.0,746
366,User_DiT_2,1.25,3.0,746
366,User_DiT_3,1.25,2.0,746
366,Sys_DiT_noref_1,1.25,0.85,746
366,Sys_DiT_noref_2,0.15,0.85,746
366,Sys_DiT_noref_3,1.15,4.85,746
367,User_DiT_1,3.57,4.0,746
367,User_DiT_2,3.57,3.0,746
367,User_DiT_3,3.57,4.0,746
367,Sys_DiT_noref_1,2.85,3.1,746
367,Sys_DiT_noref_2,3.15,2.85,746
367,Sys_DiT_noref_3,2.85,3.6,746
368,User_DiT_1,0.62,2.0,746
368,User_DiT_2,0.62,2.0,746
368,User_DiT_3,5.0,2.0,746
368,Sys_DiT_noref_1,1.25,2.85,746
368,Sys_DiT_noref_2,0.15,1.2,746
368,Sys_DiT_noref_3,1.15,1.82,746
369,User_DiT_1,4.17,1.0,746
369,User_DiT_2,4.29,1.0,746
369,User_DiT_3,4.17,3.0,746
369,Sys_DiT_noref_1,3.85,1.25,746
369,Sys_DiT_noref_2,3.12,1.85,746
369,Sys_DiT_noref_3,4.12,1.85,746
370,User_DiT_1,1.5,4.0,755
370,User_DiT_2,5.0,2.0,755
370,User_DiT_3,5.0,2.0,755
370,Sys_DiT_noref_1,4.85,3.7,755
370,Sys_DiT_noref_2,3.85,1.42,755
370,Sys_DiT_noref_3,4.85,3.2,755
371,User_DiT_1,5.0,3.0,755
371,User_DiT_2,4.5,4.0,755
371,User_DiT_3,5.0,3.0,755
371,Sys_DiT_noref_1,4.62,2.85,755
371,Sys_DiT_noref_2,4.65,2.85,755
371,Sys_DiT_noref_3,4.65,2.15,755
372,User_DiT_1,5.0,5.0,755
372,User_DiT_2,5.0,5.0,755
372,User_DiT_3,5.0,3.0,755
372,Sys_DiT_noref_1,4.85,5.0,755
372,Sys_DiT_noref_2,4.82,4.95,755
372,Sys_DiT_noref_3,4.65,4.92,755
373,User_DiT_1,0.56,1.0,755
373,User_DiT_2,5.0,1.0,755
373,User_DiT_3,0.56,1.0,755
373,Sys_DiT_noref_1,0.85,0.92,755
373,Sys_DiT_noref_2,0.85,1.2,755
373,Sys_DiT_noref_3,4.85,3.75,755
374,User_DiT_1,5.0,5.0,755
374,User_DiT_2,5.0,5.0,755
374,User_DiT_3,5.0,5.0,755
374,Sys_DiT_noref_1,5.0,5.0,755
374,Sys_DiT_noref_2,4.92,4.95,755
374,Sys_DiT_noref_3,4.92,4.95,755
375,User_DiT_1,5.0,2.0,756
375,User_DiT_2,5.0,4.0,756
375,User_DiT_3,5.0,4.0,756
375,Sys_DiT_noref_1,4.85,3.2,756
375,Sys_DiT_noref_2,4.12,2.85,756
375,Sys_DiT_noref_3,4.85,3.2,756
376,User_DiT_1,3.89,3.0,756
376,User_DiT_2,3.89,3.0,756
376,User_DiT_3,5.0,3.0,756
376,Sys_DiT_noref_1,3.65,2.15,756
376,Sys_DiT_noref_2,3.85,2.15,756
376,Sys_DiT_noref_3,4.12,2.85,756
377,User_DiT_1,4.0,4.0,756
377,User_DiT_2,4.0,4.0,756
377,User_DiT_3,4.0,4.0,756
377,Sys_DiT_noref_1,4.15,3.85,756
377,Sys_DiT_noref_2,4.15,3.85,756
377,Sys_DiT_noref_3,3.85,4.62,756
378,User_DiT_1,4.29,3.0,756
378,User_DiT_2,4.29,3.0,756
378,User_DiT_3,4.29,2.0,756
378,Sys_DiT_noref_1,3.85,1.65,756
378,Sys_DiT_noref_2,3.85,2.15,756
378,Sys_DiT_noref_3,3.65,1.85,756
379,User_DiT_1,4.17,2.0,756
379,User_DiT_2,4.17,2.0,756
379,User_DiT_3,4.17,2.0,756
379,Sys_DiT_noref_1,3.85,2.15,756
379,Sys_DiT_noref_2,4.12,2.35,756
379,Sys_DiT_noref_3,4.15,2.35,756
380,User_DiT_1,5.0,5.0,806
380,User_DiT_2,0.0,3.0,806
380,User_DiT_3,5.0,5.0,806
380,Sys_DiT_noref_1,4.92,4.98,806
380,Sys_DiT_noref_2,4.65,4.12,806
380,Sys_DiT_noref_3,4.35,3.85,806
381,User_DiT_1,5.0,4.0,806
381,User_DiT_2,5.0,5.0,806
381,User_DiT_3,5.0,5.0,806
381,Sys_DiT_noref_1,4.65,3.85,806
381,Sys_DiT_noref_2,4.75,3.85,806
381,Sys_DiT_noref_3,4.25,3.85,806
382,User_DiT_1,5.0,5.0,806
382,User_DiT_2,5.0,5.0,806
382,User_DiT_3,4.44,5.0,806
382,Sys_DiT_noref_1,4.98,5.0,806
382,Sys_DiT_noref_2,4.92,4.98,806
382,Sys_DiT_noref_3,4.92,4.98,806
383,User_DiT_1,5.0,4.0,806
383,User_DiT_2,5.0,4.0,806
383,User_DiT_3,5.0,4.0,806
383,Sys_DiT_noref_1,4.68,4.12,806
383,Sys_DiT_noref_2,4.85,4.6,806
383,Sys_DiT_noref_3,4.65,3.85,806
384,User_DiT_1,5.0,5.0,806
384,User_DiT_2,5.0,5.0,806
384,User_DiT_3,5.0,4.0,806
384,Sys_DiT_noref_1,4.25,3.85,806
384,Sys_DiT_noref_2,4.92,5.0,806
384,Sys_DiT_noref_3,4.65,3.85,806
385,User_DiT_1,3.12,3.0,810
385,User_DiT_2,2.5,3.0,810
385,User_DiT_3,2.5,3.0,810
385,Sys_DiT_noref_1,3.65,1.85,810
385,Sys_DiT_noref_2,4.65,1.85,810
385,Sys_DiT_noref_3,1.25,1.85,810
386,User_DiT_1,3.75,4.0,810
386,User_DiT_2,3.75,4.0,810
386,User_DiT_3,3.75,4.0,810
386,Sys_DiT_noref_1,4.85,3.72,810
386,Sys_DiT_noref_2,4.12,4.65,810
386,Sys_DiT_noref_3,4.15,4.85,810
387,User_DiT_1,4.38,3.0,810
387,User_DiT_2,3.75,3.0,810
387,User_DiT_3,4.38,4.0,810
387,Sys_DiT_noref_1,4.65,3.82,810
387,Sys_DiT_noref_2,4.85,4.62,810
387,Sys_DiT_noref_3,4.85,3.2,810
388,User_DiT_1,3.75,4.0,810
388,User_DiT_2,3.75,2.0,810
388,User_DiT_3,3.75,3.0,810
388,Sys_DiT_noref_1,2.85,2.1,810
388,Sys_DiT_noref_2,3.85,2.15,810
388,Sys_DiT_noref_3,4.15,3.85,810
389,User_DiT_1,3.12,2.0,810
389,User_DiT_2,3.12,3.0,810
389,User_DiT_3,3.12,3.0,810
389,Sys_DiT_noref_1,1.25,1.85,810
389,Sys_DiT_noref_2,4.12,2.85,810
389,Sys_DiT_noref_3,0.85,2.15,810
390,User_DiT_1,4.0,2.0,819
390,User_DiT_2,4.0,2.0,819
390,User_DiT_3,4.0,2.0,819
390,Sys_DiT_noref_1,3.82,1.95,819
390,Sys_DiT_noref_2,4.12,2.85,819
390,Sys_DiT_noref_3,4.12,1.85,819
391,User_DiT_1,4.17,3.0,819
391,User_DiT_2,5.0,3.0,819
391,User_DiT_3,4.17,4.0,819
391,Sys_DiT_noref_1,4.65,3.85,819
391,Sys_DiT_noref_2,4.72,2.85,819
391,Sys_DiT_noref_3,4.12,2.85,819
392,User_DiT_1,5.0,2.0,819
392,User_DiT_2,5.0,2.0,819
392,User_DiT_3,5.0,3.0,819
392,Sys_DiT_noref_1,4.15,2.85,819
392,Sys_DiT_noref_2,4.15,1.85,819
392,Sys_DiT_noref_3,4.12,2.85,819
393,User_DiT_1,1.25,2.0,819
393,User_DiT_2,1.25,2.0,819
393,User_DiT_3,1.25,2.0,819
393,Sys_DiT_noref_1,1.85,3.42,819
393,Sys_DiT_noref_2,2.15,1.85,819
393,Sys_DiT_noref_3,1.85,1.62,819
394,User_DiT_1,5.0,4.0,819
394,User_DiT_2,5.0,2.0,819
394,User_DiT_3,5.0,2.0,819
394,Sys_DiT_noref_1,4.12,2.85,819
394,Sys_DiT_noref_2,3.85,2.15,819
394,Sys_DiT_noref_3,4.12,2.85,819
395,User_DiT_1,0.71,1.0,836
395,User_DiT_2,0.83,2.0,836
395,User_DiT_3,0.71,1.0,836
395,Sys_DiT_noref_1,0.42,0.15,836
395,Sys_DiT_noref_2,1.25,0.85,836
395,Sys_DiT_noref_3,4.85,1.2,836
396,User_DiT_1,1.43,4.0,836
396,User_DiT_2,1.43,1.0,836
396,User_DiT_3,0.0,4.0,836
396,Sys_DiT_noref_1,0.15,3.85,836
396,Sys_DiT_noref_2,0.12,3.85,836
396,Sys_DiT_noref_3,1.25,3.85,836
397,User_DiT_1,0.0,1.0,836
397,User_DiT_2,0.0,1.0,836
397,User_DiT_3,0.0,1.0,836
397,Sys_DiT_noref_1,0.12,0.85,836
397,Sys_DiT_noref_2,0.15,1.2,836
397,Sys_DiT_noref_3,0.15,1.25,836
398,User_DiT_1,0.0,4.0,836
398,User_DiT_2,0.0,3.0,836
398,User_DiT_3,0.0,4.0,836
398,Sys_DiT_noref_1,0.15,1.85,836
398,Sys_DiT_noref_2,0.15,2.85,836
398,Sys_DiT_noref_3,0.85,3.2,836
399,User_DiT_1,0.83,1.0,836
399,User_DiT_2,0.83,1.0,836
399,User_DiT_3,0.83,0.0,836
399,Sys_DiT_noref_1,0.12,0.85,836
399,Sys_DiT_noref_2,0.12,0.85,836
399,Sys_DiT_noref_3,0.15,0.85,836
400,User_DiT_1,5.0,4.0,903
400,User_DiT_2,5.0,4.0,903
400,User_DiT_3,5.0,4.0,903
400,Sys_DiT_noref_1,4.85,3.2,903
400,Sys_DiT_noref_2,4.35,3.82,903
400,Sys_DiT_noref_3,4.35,2.15,903
401,User_DiT_1,3.57,3.0,903
401,User_DiT_2,1.43,2.0,903
401,User_DiT_3,3.57,2.0,903
401,Sys_DiT_noref_1,1.25,1.8,903
401,Sys_DiT_noref_2,2.85,1.45,903
401,Sys_DiT_noref_3,2.85,1.2,903
402,User_DiT_1,2.86,4.0,903
402,User_DiT_2,2.86,4.0,903
402,User_DiT_3,0.71,4.0,903
402,Sys_DiT_noref_1,3.12,2.85,903
402,Sys_DiT_noref_2,4.15,1.85,903
402,Sys_DiT_noref_3,1.85,1.2,903
403,User_DiT_1,5.0,4.0,903
403,User_DiT_2,5.0,4.0,903
403,User_DiT_3,5.0,4.0,903
403,Sys_DiT_noref_1,4.85,4.72,903
403,Sys_DiT_noref_2,4.85,3.2,903
403,Sys_DiT_noref_3,4.65,3.85,903
404,User_DiT_1,0.0,4.0,903
404,User_DiT_2,3.57,4.0,903
404,User_DiT_3,0.0,3.0,903
404,Sys_DiT_noref_1,3.45,1.85,903
404,Sys_DiT_noref_2,2.85,1.65,903
404,Sys_DiT_noref_3,3.85,4.2,903
405,User_DiT_1,4.29,3.0,917
405,User_DiT_2,4.29,3.0,917
405,User_DiT_3,4.29,3.0,917
405,Sys_DiT_noref_1,4.12,2.85,917
405,Sys_DiT_noref_2,3.12,1.85,917
405,Sys_DiT_noref_3,4.12,2.85,917
406,User_DiT_1,0.0,2.0,917
406,User_DiT_2,3.0,2.0,917
406,User_DiT_3,5.0,2.0,917
406,Sys_DiT_noref_1,3.42,1.85,917
406,Sys_DiT_noref_2,3.85,1.92,917
406,Sys_DiT_noref_3,3.42,1.85,917
407,User_DiT_1,4.29,2.0,917
407,User_DiT_2,4.29,2.0,917
407,User_DiT_3,4.29,2.0,917
407,Sys_DiT_noref_1,3.42,1.85,917
407,Sys_DiT_noref_2,3.85,2.15,917
407,Sys_DiT_noref_3,4.12,2.85,917
408,User_DiT_1,3.57,2.0,917
408,User_DiT_2,3.57,2.0,917
408,User_DiT_3,2.86,2.0,917
408,Sys_DiT_noref_1,3.42,2.85,917
408,Sys_DiT_noref_2,3.85,2.15,917
408,Sys_DiT_noref_3,3.42,2.85,917
409,User_DiT_1,4.17,1.0,917
409,User_DiT_2,4.17,1.0,917
409,User_DiT_3,3.33,3.0,917
409,Sys_DiT_noref_1,2.85,1.2,917
409,Sys_DiT_noref_2,3.85,1.92,917
409,Sys_DiT_noref_3,3.12,1.85,917
410,User_DiT_1,1.25,1.0,919
410,User_DiT_2,1.25,1.0,919
410,User_DiT_3,1.25,1.0,919
410,Sys_DiT_noref_1,1.85,0.92,919
410,Sys_DiT_noref_2,1.85,1.2,919
410,Sys_DiT_noref_3,1.85,0.92,919
411,User_DiT_1,3.12,1.0,919
411,User_DiT_2,3.12,1.0,919
411,User_DiT_3,3.12,1.0,919
411,Sys_DiT_noref_1,2.85,1.2,919
411,Sys_DiT_noref_2,2.85,1.92,919
411,Sys_DiT_noref_3,2.15,1.2,919
412,User_DiT_1,1.88,2.0,919
412,User_DiT_2,1.88,1.0,919
412,User_DiT_3,2.5,1.0,919
412,Sys_DiT_noref_1,1.24,0.85,919
412,Sys_DiT_noref_2,1.85,1.2,919
412,Sys_DiT_noref_3,1.85,0.92,919
413,User_DiT_1,2.5,1.0,919
413,User_DiT_2,2.5,2.0,919
413,User_DiT_3,2.5,1.0,919
413,Sys_DiT_noref_1,2.15,0.85,919
413,Sys_DiT_noref_2,2.15,0.85,919
