image_id,output_DiT_val_1_alignment_score,output_DiT_val_1_artifact_score,output_DiT_val_2_alignment_score,output_DiT_val_2_artifact_score,output_DiT_val_3_alignment_score,output_DiT_val_3_artifact_score,alignment_score_mean,alignment_score_std,alignment_score_range,alignment_score_min,alignment_score_max,artifact_score_mean,artifact_score_std,artifact_score_range,artifact_score_min,artifact_score_max
000479,4.25,3.85,4.2,4.5,4.25,3.85,4.233333333333333,0.0235702260395515,0.04999999999999982,4.2,4.25,4.066666666666666,0.30641293851417056,0.6499999999999999,3.85,4.5
000480,4.12,2.85,4.75,3.85,4.44,2.15,4.436666666666667,0.25720722298480564,0.6299999999999999,4.12,4.75,2.9499999999999997,0.6976149845485451,1.7000000000000002,2.15,3.85
000481,4.85,3.75,4.25,1.5,4.85,3.75,4.6499999999999995,0.28284271247461884,0.5999999999999996,4.25,4.85,3.0,1.0606601717798212,2.25,1.5,3.75
000482,4.85,4.75,4.95,3.0,4.95,4.85,4.916666666666667,0.047140452079103425,0.10000000000000053,4.85,4.95,4.2,0.8495096624916438,1.8499999999999996,3.0,4.85
000483,4.85,3.75,4.85,3.75,4.85,3.2,4.85,0.0,0.0,4.85,4.85,3.5666666666666664,0.25927248643506734,0.5499999999999998,3.2,3.75
000484,4.67,3.85,4.44,4.2,4.92,4.88,4.676666666666667,0.19601587237318854,0.47999999999999954,4.44,4.92,4.31,0.4276291227999639,1.0299999999999998,3.85,4.88
000485,4.67,3.82,4.67,3.82,4.2,3.8,4.513333333333333,0.22156012477178477,0.46999999999999975,4.2,4.67,3.813333333333333,0.009428090415820642,0.020000000000000018,3.8,3.82
000486,4.65,2.85,4.12,2.85,4.85,3.2,4.54,0.3080043289739068,0.7299999999999995,4.12,4.85,2.966666666666667,0.16499158227686112,0.3500000000000001,2.85,3.2
000487,3.12,2.85,3.45,3.72,3.45,3.72,3.34,0.1555634918610405,0.33000000000000007,3.12,3.45,3.43,0.4101219330881976,0.8700000000000001,2.85,3.72
000488,4.12,3.65,4.35,3.12,4.25,2.85,4.239999999999999,0.09416297927883671,0.22999999999999954,4.12,4.35,3.2066666666666666,0.33229839334884265,0.7999999999999998,2.85,3.65
000489,4.25,3.85,4.72,4.91,3.33,5.0,4.1,0.5772925312756666,1.3899999999999997,3.33,4.72,4.586666666666667,0.5221962168465881,1.15,3.85,5.0
000491,0.56,2.7,0.85,0.95,0.56,2.7,0.6566666666666667,0.13670731102939915,0.2899999999999999,0.56,0.85,2.1166666666666667,0.8249579113843056,1.7500000000000002,0.95,2.7
000492,2.15,1.85,2.15,1.85,2.15,1.85,2.15,0.0,0.0,2.15,2.15,1.8500000000000003,2.220446049250313e-16,0.0,1.85,1.85
000493,3.82,1.75,3.65,2.15,3.45,2.65,3.64,0.15121728296284995,0.36999999999999966,3.45,3.82,2.183333333333333,0.36817870057290863,0.8999999999999999,1.75,2.65
000494,4.12,3.65,4.25,3.15,4.12,2.85,4.163333333333334,0.06128258770283406,0.1299999999999999,4.12,4.25,3.216666666666667,0.3299831645537221,0.7999999999999998,2.85,3.65
000495,4.2,3.8,4.2,2.8,4.35,2.15,4.25,0.0707106781186545,0.14999999999999947,4.2,4.35,2.9166666666666665,0.6786424357167444,1.65,2.15,3.8
000496,3.45,3.15,3.45,2.85,3.45,2.35,3.4500000000000006,4.440892098500626e-16,0.0,3.45,3.45,2.783333333333333,0.3299831645537221,0.7999999999999998,2.35,3.15
000497,2.15,2.65,1.85,2.35,2.15,1.35,2.0500000000000003,0.14142135623730942,0.2999999999999998,1.85,2.15,2.1166666666666667,0.5557777333511021,1.2999999999999998,1.35,2.65
000498,2.85,2.25,3.2,2.8,3.45,2.15,3.1666666666666665,0.2460803843372234,0.6000000000000001,2.85,3.45,2.4,0.28577380332470403,0.6499999999999999,2.15,2.8
000499,2.22,3.05,3.45,3.85,2.78,3.5,2.8166666666666664,0.5028143019268866,1.23,2.22,3.45,3.466666666666667,0.3274480450731418,0.8000000000000003,3.05,3.85
000500,3.75,1.82,3.2,3.8,4.25,3.15,3.733333333333333,0.42882267767562016,1.0499999999999998,3.2,4.25,2.9233333333333333,0.824068497692327,1.9799999999999998,1.82,3.8
000501,4.12,3.85,4.85,2.65,4.65,2.85,4.54,0.3080043289739068,0.7299999999999995,4.12,4.85,3.1166666666666667,0.5249338582674541,1.2000000000000002,2.65,3.85
000502,4.65,3.2,4.65,2.85,3.82,2.15,4.373333333333334,0.3912657522565565,0.8300000000000005,3.82,4.65,2.733333333333334,0.43652669512362663,1.0500000000000003,2.15,3.2
000503,4.75,3.85,4.85,3.65,4.75,3.85,4.783333333333333,0.047140452079103,0.09999999999999964,4.75,4.85,3.783333333333333,0.09428090415820643,0.20000000000000018,3.65,3.85
000504,3.75,3.85,3.65,2.15,4.25,3.85,3.8833333333333333,0.26246692913372704,0.6000000000000001,3.65,4.25,3.283333333333333,0.8013876853447539,1.7000000000000002,2.15,3.85
000505,3.2,2.8,4.25,3.85,3.82,2.15,3.7566666666666664,0.4309936838928796,1.0499999999999998,3.2,4.25,2.9333333333333336,0.7003967129816899,1.7000000000000002,2.15,3.85
000506,4.85,3.75,4.75,3.85,4.25,3.85,4.616666666666666,0.26246692913372693,0.5999999999999996,4.25,4.85,3.8166666666666664,0.047140452079103216,0.10000000000000009,3.75,3.85
000507,4.35,2.65,4.65,3.25,4.35,2.85,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,2.9166666666666665,0.24944382578492946,0.6000000000000001,2.65,3.25
000508,4.35,1.65,4.25,3.15,4.2,3.1,4.266666666666667,0.06236095644623214,0.14999999999999947,4.2,4.35,2.6333333333333333,0.6956212251569737,1.5,1.65,3.15
000509,4.2,1.8,3.75,1.2,3.82,2.15,3.9233333333333333,0.19770910168449232,0.4500000000000002,3.75,4.2,1.7166666666666668,0.392286743197994,0.95,1.2,2.15
000510,4.75,3.85,4.85,3.72,4.72,3.15,4.773333333333333,0.05557777333511014,0.1299999999999999,4.72,4.85,3.5733333333333337,0.3040102337458762,0.7000000000000002,3.15,3.85
000511,4.25,2.85,4.25,3.15,3.85,2.15,4.116666666666666,0.18856180831641264,0.3999999999999999,3.85,4.25,2.716666666666667,0.41899350299921784,1.0,2.15,3.15
000512,3.82,2.15,4.2,3.1,3.82,2.47,3.9466666666666668,0.1791337179005922,0.38000000000000034,3.82,4.2,2.5733333333333337,0.3946587837050578,0.9500000000000002,2.15,3.1
000513,0.0,0.5,0.0,0.85,0.15,0.85,0.049999999999999996,0.07071067811865475,0.15,0.0,0.15,0.7333333333333334,0.1649915822768611,0.35,0.5,0.85
000514,4.92,4.85,4.95,4.85,4.85,3.75,4.906666666666667,0.041899350299922,0.10000000000000053,4.85,4.95,4.483333333333333,0.5185449728701347,1.0999999999999996,3.75,4.85
000515,3.82,2.15,4.35,2.65,4.2,2.8,4.123333333333334,0.22305953365762143,0.5299999999999998,3.82,4.35,2.533333333333333,0.27788886667555107,0.6499999999999999,2.15,2.8
000516,4.2,3.8,4.25,2.85,3.82,2.15,4.09,0.19200694431886234,0.43000000000000016,3.82,4.25,2.9333333333333336,0.6761820925033598,1.65,2.15,3.8
000517,3.85,2.15,4.85,2.75,4.85,3.75,4.516666666666667,0.47140452079103146,0.9999999999999996,3.85,4.85,2.8833333333333333,0.6599663291074445,1.6,2.15,3.75
000518,0.0,4.8,3.82,2.47,2.15,2.85,1.99,1.5636069412312887,3.82,0.0,3.82,3.373333333333333,1.0206642717150216,2.3299999999999996,2.47,4.8
000519,3.25,2.15,3.42,2.15,3.85,2.15,3.5066666666666664,0.2524986248587417,0.6000000000000001,3.25,3.85,2.15,0.0,0.0,2.15,2.15
000520,3.45,2.38,2.15,2.85,3.82,2.15,3.14,0.716147098483731,1.67,2.15,3.82,2.4600000000000004,0.2913188402192119,0.7000000000000002,2.15,2.85
000521,4.25,3.85,4.65,3.82,4.25,3.85,4.383333333333334,0.18856180831641287,0.40000000000000036,4.25,4.65,3.84,0.014142135623731067,0.03000000000000025,3.82,3.85
000522,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.357022603955158,5.0,0.0,5.0
000523,3.85,2.75,3.82,1.47,3.82,2.73,3.83,0.014142135623731067,0.03000000000000025,3.82,3.85,2.3166666666666664,0.5987394165151388,1.28,1.47,2.75
000524,2.15,1.85,3.25,2.15,4.12,1.85,3.1733333333333333,0.8060741625654279,1.9700000000000002,2.15,4.12,1.95,0.14142135623730942,0.2999999999999998,1.85,2.15
000525,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.5185449728701349,1.1,0.0,1.1
000526,3.2,1.8,4.2,2.8,3.82,2.15,3.74,0.4121488404286328,1.0,3.2,4.2,2.25,0.4143267631552017,0.9999999999999998,1.8,2.8
000527,4.2,2.3,3.65,1.85,4.35,2.15,4.066666666666666,0.3009245014211298,0.6999999999999997,3.65,4.35,2.1,0.18708286933869697,0.44999999999999973,1.85,2.3
000528,4.35,3.1,3.85,2.75,4.25,2.85,4.1499999999999995,0.21602468994692853,0.49999999999999956,3.85,4.35,2.9,0.14719601443879748,0.3500000000000001,2.75,3.1
000529,1.85,2.3,2.85,2.15,1.85,2.15,2.1833333333333336,0.4714045207910317,1.0,1.85,2.85,2.1999999999999997,0.07071067811865471,0.1499999999999999,2.15,2.3
000530,4.35,2.85,4.12,2.35,4.2,2.8,4.223333333333333,0.09533566430716707,0.22999999999999954,4.12,4.35,2.6666666666666665,0.22484562605386732,0.5,2.35,2.85
000531,2.85,2.15,1.25,2.85,3.89,0.05,2.6633333333333336,1.0858278971467912,2.64,1.25,3.89,1.6833333333333333,1.1897712198383166,2.8000000000000003,0.05,2.85
000532,1.25,0.5,0.0,0.0,1.25,4.72,0.8333333333333334,0.5892556509887896,1.25,0.0,1.25,1.74,2.117041961479901,4.72,0.0,4.72
000533,4.75,2.85,4.25,2.15,4.2,2.8,4.3999999999999995,0.24832774042918895,0.5499999999999998,4.2,4.75,2.6,0.3188521078284832,0.7000000000000002,2.15,2.85
000534,0.0,0.0,2.5,0.5,0.0,0.0,0.8333333333333334,1.178511301977579,2.5,0.0,2.5,0.16666666666666666,0.23570226039551584,0.5,0.0,0.5
000535,4.25,3.15,4.2,2.8,3.82,2.73,4.09,0.19200694431886234,0.43000000000000016,3.82,4.25,2.893333333333333,0.18372685039360892,0.41999999999999993,2.73,3.15
000536,4.75,3.82,4.87,4.12,4.72,3.85,4.78,0.06480740698407873,0.15000000000000036,4.72,4.87,3.9299999999999997,0.13490737563232047,0.30000000000000027,3.82,4.12
000537,4.85,4.2,4.92,4.15,4.95,4.7,4.906666666666666,0.041899350299922,0.10000000000000053,4.85,4.95,4.3500000000000005,0.24832774042918895,0.5499999999999998,4.15,4.7
000538,3.82,1.47,2.15,1.85,1.85,1.2,2.606666666666667,0.8666538460590183,1.9699999999999998,1.85,3.82,1.5066666666666668,0.266624996744283,0.6500000000000001,1.2,1.85
000539,4.85,2.35,4.95,3.85,4.85,3.2,4.883333333333334,0.047140452079103425,0.10000000000000053,4.85,4.95,3.1333333333333333,0.6141841924229426,1.5,2.35,3.85
000540,3.65,1.25,3.45,2.18,3.65,2.1,3.5833333333333335,0.09428090415820621,0.19999999999999973,3.45,3.65,1.8433333333333335,0.42081930669693485,0.9300000000000002,1.25,2.18
000541,0.12,4.95,0.12,4.95,0.63,4.85,0.29,0.24041630560342614,0.51,0.12,0.63,4.916666666666667,0.04714045207910342,0.10000000000000053,4.85,4.95
000542,4.2,3.0,3.82,3.0,4.12,3.0,4.046666666666667,0.16357125528513744,0.38000000000000034,3.82,4.2,3.0,0.0,0.0,3.0,3.0
000543,0.0,5.0,3.15,2.28,3.45,2.0,2.1999999999999997,1.5604486534327235,3.45,0.0,3.45,3.0933333333333333,1.3530541583970523,3.0,2.0,5.0
000544,3.65,1.5,3.25,1.5,3.81,1.4,3.5700000000000003,0.2355136231020759,0.56,3.25,3.81,1.4666666666666668,0.04714045207910321,0.10000000000000009,1.4,1.5
000545,3.25,1.5,3.45,2.15,3.25,1.5,3.3166666666666664,0.09428090415820643,0.20000000000000018,3.25,3.45,1.7166666666666668,0.30641293851417056,0.6499999999999999,1.5,2.15
000546,4.25,4.1,3.82,2.45,3.65,3.82,3.9066666666666667,0.2524986248587417,0.6000000000000001,3.65,4.25,3.4566666666666666,0.7209407434425905,1.6499999999999995,2.45,4.1
000547,4.12,1.5,3.45,1.5,3.25,1.5,3.606666666666667,0.37205137040766595,0.8700000000000001,3.25,4.12,1.5,0.0,0.0,1.5,1.5
000548,4.12,3.85,3.75,2.45,4.25,3.85,4.04,0.2118175315375634,0.5,3.75,4.25,3.3833333333333333,0.6599663291074443,1.4,2.45,3.85
000549,3.65,1.5,3.45,1.5,3.82,1.47,3.64,0.15121728296284995,0.36999999999999966,3.45,3.82,1.49,0.014142135623730965,0.030000000000000027,1.47,1.5
000550,2.45,1.85,3.2,2.8,3.25,2.15,2.966666666666667,0.3659083066683358,0.7999999999999998,2.45,3.25,2.266666666666667,0.3965125751123439,0.9499999999999997,1.85,2.8
000551,3.45,2.78,3.82,3.45,3.85,3.72,3.7066666666666666,0.18190351532856328,0.3999999999999999,3.45,3.85,3.316666666666667,0.3951652256405612,0.9400000000000004,2.78,3.72
000552,3.45,1.85,4.2,2.8,4.12,2.85,3.9233333333333333,0.336286914537109,0.75,3.45,4.2,2.5,0.4600724580614086,1.0,1.85,2.85
000553,4.32,3.15,4.44,2.55,4.72,3.85,4.493333333333333,0.16759740119968689,0.39999999999999947,4.32,4.72,3.183333333333333,0.5312459150169744,1.3000000000000003,2.55,3.85
000554,3.82,4.63,3.25,4.12,3.85,3.2,3.64,0.2760434748368452,0.6000000000000001,3.25,3.85,3.983333333333333,0.5917394321452267,1.4299999999999997,3.2,4.63
000555,4.78,4.85,4.25,4.1,4.12,3.85,4.383333333333334,0.2854625875467553,0.6600000000000001,4.12,4.78,4.266666666666667,0.4249182927993986,0.9999999999999996,3.85,4.85
000556,3.82,3.45,3.85,4.72,3.85,3.2,3.84,0.014142135623731067,0.03000000000000025,3.82,3.85,3.7900000000000005,0.6654822812567337,1.5199999999999996,3.2,4.72
000557,4.8,4.9,4.85,4.92,4.65,4.82,4.766666666666667,0.08498365855987945,0.1999999999999993,4.65,4.85,4.88,0.043204937989385635,0.09999999999999964,4.82,4.92
000558,3.15,2.85,3.25,1.65,3.75,1.5,3.3833333333333333,0.26246692913372704,0.6000000000000001,3.15,3.75,2.0,0.6041522986797286,1.35,1.5,2.85
000559,4.25,3.85,3.65,2.75,4.25,4.35,4.05,0.28284271247461906,0.6000000000000001,3.65,4.25,3.65,0.6683312551921139,1.5999999999999996,2.75,4.35
000560,4.85,2.15,4.12,2.85,4.25,3.15,4.406666666666666,0.31794478905761103,0.7299999999999995,4.12,4.85,2.716666666666667,0.41899350299921784,1.0,2.15,3.15
000561,4.85,2.35,4.12,2.35,3.72,1.85,4.2299999999999995,0.4678318786344796,1.1299999999999994,3.72,4.85,2.1833333333333336,0.23570226039551584,0.5,1.85,2.35
000562,4.85,2.75,4.35,1.75,4.85,4.2,4.683333333333333,0.23570226039551584,0.5,4.35,4.85,2.9,1.0058164179743074,2.45,1.75,4.2
000563,4.12,3.65,3.82,3.65,4.25,3.15,4.0633333333333335,0.18006171781426014,0.43000000000000016,3.82,4.25,3.483333333333333,0.23570226039551584,0.5,3.15,3.65
000564,3.85,2.15,3.65,1.82,4.25,2.15,3.9166666666666665,0.24944382578492946,0.6000000000000001,3.65,4.25,2.0399999999999996,0.15556349186104038,0.32999999999999985,1.82,2.15
000565,4.85,2.15,4.12,1.5,4.2,2.8,4.39,0.3269046751985455,0.7299999999999995,4.12,4.85,2.15,0.5307227776030218,1.2999999999999998,1.5,2.8
000566,0.15,4.85,0.0,1.2,0.0,1.8,0.049999999999999996,0.07071067811865475,0.15,0.0,0.15,2.6166666666666667,1.5980891367157493,3.6499999999999995,1.2,4.85
000567,4.29,1.75,3.85,1.25,3.82,1.47,3.986666666666667,0.21483844059096027,0.4700000000000002,3.82,4.29,1.49,0.20461345670963743,0.5,1.25,1.75
000568,4.85,1.25,4.85,1.65,3.85,1.25,4.516666666666667,0.47140452079103146,0.9999999999999996,3.85,4.85,1.3833333333333335,0.18856180831641264,0.3999999999999999,1.25,1.65
000569,4.85,3.42,4.85,2.15,4.12,2.87,4.6066666666666665,0.3441253001774529,0.7299999999999995,4.12,4.85,2.813333333333334,0.520021367082375,1.27,2.15,3.42
000570,4.25,3.85,4.12,3.78,4.12,3.85,4.163333333333334,0.06128258770283406,0.1299999999999999,4.12,4.25,3.8266666666666667,0.03299831645537235,0.07000000000000028,3.78,3.85
000571,4.65,2.85,4.35,2.15,4.85,4.2,4.616666666666666,0.20548046676563259,0.5,4.35,4.85,3.0666666666666664,0.8508166012066815,2.0500000000000003,2.15,4.2
000572,2.85,2.65,2.36,1.1,1.25,0.85,2.1533333333333333,0.6693446214187594,1.6,1.25,2.85,1.5333333333333332,0.7961713941664124,1.7999999999999998,0.85,2.65
000573,4.25,3.85,4.25,3.85,4.25,3.85,4.25,0.0,0.0,4.25,4.25,3.85,0.0,0.0,3.85,3.85
000574,4.12,3.85,3.75,3.1,4.12,3.85,3.9966666666666666,0.17441967269268177,0.3700000000000001,3.75,4.12,3.6,0.3535533905932738,0.75,3.1,3.85
000575,4.75,3.85,4.65,2.85,4.65,2.35,4.683333333333334,0.047140452079103,0.09999999999999964,4.65,4.75,3.016666666666667,0.6236095644623235,1.5,2.35,3.85
000576,4.65,3.85,4.2,2.8,3.82,2.65,4.223333333333334,0.3392475333571182,0.8300000000000005,3.82,4.65,3.1,0.5338539126015657,1.2000000000000002,2.65,3.85
000577,4.12,3.65,4.12,3.65,4.12,3.85,4.12,0.0,0.0,4.12,4.12,3.716666666666667,0.09428090415820642,0.20000000000000018,3.65,3.85
000578,4.12,2.35,3.75,3.8,3.82,2.47,3.8966666666666665,0.16048537489614303,0.3700000000000001,3.75,4.12,2.8733333333333335,0.6570810875040883,1.4499999999999997,2.35,3.8
000579,4.65,2.85,4.35,3.12,4.65,2.85,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,2.94,0.12727922061357858,0.27,2.85,3.12
000580,4.85,4.92,4.65,3.85,4.65,2.85,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,3.873333333333333,0.8452350100547316,2.07,2.85,4.92
000581,4.25,1.5,4.65,1.5,4.72,1.25,4.54,0.20704266871026045,0.46999999999999975,4.25,4.72,1.4166666666666667,0.11785113019775792,0.25,1.25,1.5
000582,3.82,1.47,3.85,1.5,3.82,1.5,3.83,0.014142135623731067,0.03000000000000025,3.82,3.85,1.49,0.014142135623730963,0.030000000000000027,1.47,1.5
000583,3.25,1.45,4.25,2.85,2.85,1.42,3.4499999999999997,0.5887840577551898,1.4,2.85,4.25,1.9066666666666665,0.6671498249185778,1.4300000000000002,1.42,2.85
000584,4.2,3.5,4.25,3.15,4.25,2.15,4.233333333333333,0.0235702260395515,0.04999999999999982,4.2,4.25,2.9333333333333336,0.5720334100576838,1.35,2.15,3.5
000585,4.25,2.15,4.25,3.85,3.85,2.75,4.116666666666666,0.18856180831641264,0.3999999999999999,3.85,4.25,2.9166666666666665,0.7039570693980959,1.7000000000000002,2.15,3.85
000586,4.35,3.12,4.35,3.82,4.35,2.85,4.35,0.0,0.0,4.35,4.35,3.263333333333333,0.40876507787345145,0.9699999999999998,2.85,3.82
000587,4.85,3.65,4.35,2.0,4.65,2.0,4.616666666666666,0.2054804667656326,0.5,4.35,4.85,2.5500000000000003,0.7778174593052022,1.65,2.0,3.65
000588,4.35,2.15,4.35,2.15,4.65,3.12,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,2.473333333333333,0.45726238516730083,0.9700000000000002,2.15,3.12
000589,3.85,2.0,4.2,2.0,4.25,2.0,4.1000000000000005,0.17795130420052185,0.3999999999999999,3.85,4.25,2.0,0.0,0.0,2.0,2.0
000590,3.85,2.15,3.42,2.15,3.82,2.47,3.6966666666666668,0.1960158723731888,0.43000000000000016,3.42,3.85,2.2566666666666664,0.15084944665313027,0.3200000000000003,2.15,2.47
000591,3.45,1.5,2.15,1.25,2.85,1.42,2.8166666666666664,0.5312459150169744,1.3000000000000003,2.15,3.45,1.39,0.10424330514074592,0.25,1.25,1.5
000592,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.23570226039551584,0.5,0.0,0.5
000593,4.12,3.85,3.85,3.65,3.75,3.45,3.9066666666666667,0.15627610892974728,0.3700000000000001,3.75,4.12,3.65,0.16329931618554516,0.3999999999999999,3.45,3.85
000594,4.12,2.35,4.12,2.35,4.25,2.85,4.163333333333333,0.06128258770283406,0.1299999999999999,4.12,4.25,2.516666666666667,0.23570226039551584,0.5,2.35,2.85
000595,2.15,1.5,3.2,2.8,1.85,1.2,2.4,0.5787918451395114,1.35,1.85,3.2,1.8333333333333333,0.6944222218666553,1.5999999999999999,1.2,2.8
000596,2.15,1.85,2.15,2.35,1.85,1.2,2.0500000000000003,0.14142135623730942,0.2999999999999998,1.85,2.15,1.8,0.4708148963941845,1.1500000000000001,1.2,2.35
000597,0.0,1.15,0.0,1.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.2833333333333332,0.15456030825826178,0.3500000000000001,1.15,1.5
000598,0.15,0.2,0.0,0.0,0.12,0.85,0.09000000000000001,0.0648074069840786,0.15,0.0,0.15,0.35000000000000003,0.362859017617954,0.85,0.0,0.85
000599,1.27,0.0,1.25,4.85,1.27,5.0,1.2633333333333334,0.009428090415820642,0.020000000000000018,1.25,1.27,3.283333333333333,2.322474733746072,5.0,0.0,5.0
000600,4.65,3.85,4.12,3.65,4.12,3.65,4.296666666666667,0.2498443960192469,0.5300000000000002,4.12,4.65,3.716666666666667,0.09428090415820643,0.20000000000000018,3.65,3.85
000601,4.25,2.85,4.35,3.15,3.85,2.65,4.1499999999999995,0.21602468994692853,0.49999999999999956,3.85,4.35,2.8833333333333333,0.20548046676563253,0.5,2.65,3.15
000602,2.85,3.72,3.2,2.8,1.85,2.75,2.6333333333333333,0.5720334100576838,1.35,1.85,3.2,3.09,0.4459446901429221,0.9700000000000002,2.75,3.72
000603,3.85,2.15,3.65,1.42,3.65,2.15,3.716666666666667,0.09428090415820643,0.20000000000000018,3.65,3.85,1.9066666666666665,0.34412530017745313,0.73,1.42,2.15
000604,2.85,1.25,1.85,1.2,1.85,2.15,2.1833333333333336,0.4714045207910317,1.0,1.85,2.85,1.5333333333333332,0.43652669512362646,0.95,1.2,2.15
000605,1.85,3.2,2.15,4.92,1.27,0.25,1.7566666666666666,0.3652700675147393,0.8799999999999999,1.27,2.15,2.7900000000000005,1.9284363268375408,4.67,0.25,4.92
000606,4.12,2.85,4.25,2.85,4.25,2.85,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,2.85,0.0,0.0,2.85,2.85
000607,3.25,1.85,3.25,1.85,3.25,1.85,3.25,0.0,0.0,3.25,3.25,1.8500000000000003,2.220446049250313e-16,0.0,1.85,1.85
000608,3.2,2.8,3.75,2.65,3.2,2.8,3.3833333333333333,0.25927248643506734,0.5499999999999998,3.2,3.75,2.75,0.07071067811865471,0.1499999999999999,2.65,2.8
000609,3.42,2.15,3.25,2.15,3.75,2.85,3.473333333333333,0.2075786330258702,0.5,3.25,3.75,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000610,0.85,1.2,1.25,0.85,3.85,2.15,1.9833333333333334,1.3299958228840003,3.0,0.85,3.85,1.3999999999999997,0.549241901776136,1.2999999999999998,0.85,2.15
000611,1.85,0.65,2.85,1.45,2.85,1.15,2.516666666666667,0.4714045207910317,1.0,1.85,2.85,1.0833333333333333,0.3299831645537222,0.7999999999999999,0.65,1.45
000612,3.82,3.45,4.25,4.1,4.85,4.2,4.306666666666667,0.4224005471376927,1.0299999999999998,3.82,4.85,3.9166666666666665,0.33249895572099997,0.75,3.45,4.2
000613,4.25,2.8,3.82,2.15,3.42,2.68,3.83,0.3389198528659345,0.8300000000000001,3.42,4.25,2.543333333333333,0.28241026106633516,0.6499999999999999,2.15,2.8
000614,4.25,3.85,4.25,2.85,4.25,3.85,4.25,0.0,0.0,4.25,4.25,3.516666666666667,0.4714045207910317,1.0,2.85,3.85
000615,4.85,3.2,3.85,1.25,4.65,2.85,4.45,0.4320493798938572,0.9999999999999996,3.85,4.85,2.4333333333333336,0.8488554385497896,1.9500000000000002,1.25,3.2
000616,3.82,1.47,3.82,1.47,1.85,0.3,3.1633333333333336,0.9286669059583322,1.9699999999999998,1.85,3.82,1.0799999999999998,0.551543289325507,1.17,0.3,1.47
000617,4.13,1.25,3.65,1.42,2.45,0.52,3.41,0.7065408693062276,1.6799999999999997,2.45,4.13,1.0633333333333332,0.3904128868547018,0.8999999999999999,0.52,1.42
000618,4.65,4.2,4.35,3.85,4.65,2.85,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,3.6333333333333333,0.5720334100576838,1.35,2.85,4.2
000619,3.65,2.45,3.85,2.65,4.13,2.4,3.8766666666666665,0.19686430746977865,0.48,3.65,4.13,2.5,0.1080123449734643,0.25,2.4,2.65
000620,3.85,2.15,3.85,2.75,2.15,1.65,3.283333333333333,0.8013876853447539,1.7000000000000002,2.15,3.85,2.1833333333333336,0.4496912521077347,1.1,1.65,2.75
000621,4.65,2.35,4.2,2.8,4.65,2.85,4.500000000000001,0.21213203435596434,0.4500000000000002,4.2,4.65,2.6666666666666665,0.2248456260538673,0.5,2.35,2.85
000622,2.85,1.5,3.82,1.5,3.82,1.5,3.4966666666666666,0.45726238516730056,0.9699999999999998,2.85,3.82,1.5,0.0,0.0,1.5,1.5
000623,3.82,2.15,4.35,2.15,4.15,2.65,4.1066666666666665,0.21853044537445016,0.5299999999999998,3.82,4.35,2.3166666666666664,0.23570226039551584,0.5,2.15,2.65
000624,3.2,2.8,2.85,3.12,2.85,2.15,2.966666666666667,0.16499158227686112,0.3500000000000001,2.85,3.2,2.69,0.40356742518031197,0.9700000000000002,2.15,3.12
000625,4.35,3.8,4.75,3.85,4.75,3.85,4.616666666666666,0.18856180831641287,0.40000000000000036,4.35,4.75,3.8333333333333335,0.023570226039551712,0.050000000000000266,3.8,3.85
000626,3.82,1.47,3.2,1.8,3.2,1.8,3.4066666666666663,0.2922708028904395,0.6199999999999997,3.2,3.82,1.6900000000000002,0.1555634918610405,0.33000000000000007,1.47,1.8
000627,4.65,2.15,4.2,2.8,4.2,2.8,4.3500000000000005,0.21213203435596434,0.4500000000000002,4.2,4.65,2.583333333333333,0.30641293851417056,0.6499999999999999,2.15,2.8
000628,4.65,2.35,4.65,2.85,4.85,2.45,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,2.5500000000000003,0.21602468994692867,0.5,2.35,2.85
000629,4.12,2.35,4.65,1.25,4.65,2.35,4.473333333333334,0.2498443960192469,0.5300000000000002,4.12,4.65,1.9833333333333334,0.5185449728701349,1.1,1.25,2.35
000630,4.25,2.85,4.85,4.72,4.17,1.25,4.423333333333333,0.30346151137976096,0.6799999999999997,4.17,4.85,2.94,1.4180503047024342,3.4699999999999998,1.25,4.72
000631,2.85,1.75,3.82,2.15,1.25,1.85,2.64,1.0596540315908145,2.57,1.25,3.82,1.9166666666666667,0.16996731711975943,0.3999999999999999,1.75,2.15
000632,4.65,2.35,3.75,2.85,4.15,2.85,4.183333333333334,0.36817870057290886,0.9000000000000004,3.75,4.65,2.6833333333333336,0.23570226039551584,0.5,2.35,2.85
000633,4.35,3.82,4.25,2.15,4.25,2.15,4.283333333333333,0.047140452079103,0.09999999999999964,4.25,4.35,2.7066666666666666,0.7872455497210229,1.67,2.15,3.82
